MATRIC#,SEASON,SURVEY_SCORE,STARTINGYR,MATRICYR
2595,W,52.0%,23,23
3116,W,63.0%,23,23
4851,W,56.0%,23,23
3881,W,74.0%,23,23
5347,W,59.0%,23,23
2577,W,58.0%,23,23
3783,W,53.0%,23,23
4083,W,62.0%,23,23
435,W,49.0%,23,23
1547,W,62.0%,23,23
4801,W,67.0%,23,23
2911,W,65.0%,23,23
3517,W,54.0%,23,23
2175,W,56.0%,23,23
1510,W,55.0%,23,23
4720,W,56.0%,23,23
4721,W,63.0%,23,23
2550,W,57.0%,23,23
5214,W,55.0%,23,23
4072,W,72.0%,23,23
4591,W,83.0%,23,23
1261,W,66.0%,23,23
2294,W,59.0%,23,23
1318,W,28.0%,23,23
799,W,63.0%,23,23
3348,W,64.0%,23,23
2704,W,75.0%,23,23
3365,W,72.0%,23,23
2296,W,81.0%,23,23
4880,W,73.0%,23,23
1624,W,73.0%,23,23
5150,W,47.0%,23,23
2955,W,77.0%,23,23
2841,W,63.0%,23,23
4862,W,49.0%,23,23
3698,W,63.0%,23,23
3443,W,59.0%,23,23
584,W,62.0%,23,23
1475,W,65.0%,23,23
2182,W,60.0%,23,23
5204,W,63.0%,23,23
1705,W,61.0%,23,23
4055,W,63.0%,23,23
3461,W,68.0%,23,23
3413,W,49.0%,23,23
2273,W,65.0%,23,23
2530,W,71.0%,23,23
3569,W,74.0%,23,23
101,W,75.0%,23,23
1305,W,49.0%,23,23
297,W,62.0%,23,23
3912,W,67.0%,23,23
882,W,51.0%,23,23
1720,W,58.0%,23,23
2071,W,63.0%,23,23
4995,W,70.0%,23,23
1436,W,58.0%,23,23
881,W,66.0%,23,23
898,W,63.0%,23,23
3709,W,63.0%,23,23
1780,W,72.0%,23,23
2816,W,61.0%,23,23
4006,W,50.0%,23,23
3828,W,53.0%,23,23
4963,W,78.0%,23,23
4769,W,74.0%,23,23
5034,W,54.0%,23,23
4829,W,58.0%,23,23
1219,W,58.0%,23,23
1943,W,52.0%,23,23
2776,W,58.0%,23,23
1722,W,60.0%,23,23
2458,W,63.0%,23,23
3310,W,53.0%,23,23
4177,W,64.0%,23,23
2027,W,47.0%,23,23
2852,W,59.0%,23,23
5357,W,55.0%,23,23
9,W,62.0%,23,23
3313,W,58.0%,23,23
361,W,54.0%,23,23
211,W,62.0%,23,23
401,W,80.0%,23,23
3502,W,51.0%,23,23
3120,W,73.0%,23,23
3128,W,38.0%,23,23
958,W,57.0%,23,23
1820,W,70.0%,23,23
261,W,61.0%,23,23
460,W,65.0%,23,23
5356,W,79.0%,23,23
344,W,59.0%,23,23
1309,W,76.0%,23,23
209,W,74.0%,23,23
3629,W,72.0%,23,23
5033,W,53.0%,23,23
216,W,55.0%,23,23
973,W,77.0%,23,23
374,W,61.0%,23,23
4045,W,61.0%,23,23
2742,W,69.0%,23,23
1247,W,60.0%,23,23
2682,W,63.0%,23,23
1217,W,75.0%,23,23
685,W,81.0%,23,23
981,W,65.0%,23,23
4441,W,77.0%,23,23
1744,W,55.0%,23,23
1761,W,75.0%,23,23
4364,W,43.0%,23,23
4707,W,43.0%,23,23
1442,W,70.0%,23,23
4535,W,59.0%,23,23
4078,W,76.0%,23,23
332,W,65.0%,23,23
1792,W,60.0%,23,23
59,W,66.0%,23,23
22,W,53.0%,23,23
1487,W,56.0%,23,23
4390,W,64.0%,23,23
919,W,73.0%,23,23
677,W,63.0%,23,23
3829,W,43.0%,23,23
4996,W,57.0%,23,23
782,W,63.0%,23,23
2192,W,71.0%,23,23
5,W,74.0%,23,23
3873,W,66.0%,23,23
2855,W,85.0%,23,23
722,W,69.0%,23,23
3823,W,50.0%,23,23
365,W,75.0%,23,23
4897,W,76.0%,23,23
334,W,55.0%,23,23
2274,W,78.0%,23,23
1796,W,74.0%,23,23
1069,W,71.0%,23,23
4305,W,49.0%,23,23
1449,W,65.0%,23,23
274,W,69.0%,23,23
4749,W,63.0%,23,23
1385,W,65.0%,23,23
3115,W,68.0%,23,23
870,W,65.0%,23,23
2245,W,79.0%,23,23
1471,W,57.0%,23,23
1272,W,67.0%,23,23
2080,W,53.0%,23,23
2205,W,61.0%,23,23
4245,W,60.0%,23,23
3344,W,57.0%,23,23
1208,W,73.0%,23,23
2681,W,59.0%,23,23
3096,W,49.0%,23,23
259,W,64.0%,23,23
4585,W,63.0%,23,23
4126,W,61.0%,23,23
2633,W,57.0%,23,23
4735,W,67.0%,23,23
596,W,86.0%,23,23
5196,W,64.0%,23,23
766,W,59.0%,23,23
4488,W,62.0%,23,23
1894,W,64.0%,23,23
1626,W,50.0%,23,23
3707,W,72.0%,23,23
4429,W,71.0%,23,23
116,W,47.0%,23,23
5238,W,58.0%,23,23
1503,W,61.0%,23,23
4292,W,53.0%,23,23
4815,W,70.0%,23,23
1946,W,54.0%,23,23
1479,W,66.0%,23,23
4790,W,44.0%,23,23
1694,W,78.0%,23,23
2349,W,67.0%,23,23
3361,W,63.0%,23,23
3989,W,64.0%,23,23
222,W,49.0%,23,23
824,W,61.0%,23,23
2297,W,67.0%,23,23
3416,W,71.0%,23,23
1629,W,42.0%,23,23
5221,W,81.0%,23,23
661,W,67.0%,23,23
2299,W,67.0%,23,23
5093,W,78.0%,23,23
1644,W,76.0%,23,23
5119,W,67.0%,23,23
4981,W,70.0%,23,23
3852,W,59.0%,23,23
4067,W,68.0%,23,23
5252,W,61.0%,23,23
1525,W,64.0%,23,23
348,W,57.0%,23,23
439,W,59.0%,23,23
2054,W,62.0%,23,23
2690,W,70.0%,23,23
3819,W,66.0%,23,23
5377,W,70.0%,23,23
844,W,68.0%,23,23
3741,W,71.0%,23,23
3801,W,72.0%,23,23
1007,W,52.0%,23,23
5355,W,59.0%,23,23
4716,W,57.0%,23,23
2509,W,54.0%,23,23
1237,W,58.0%,23,23
1259,W,76.0%,23,23
1203,W,68.0%,23,23
1844,W,62.0%,23,23
2996,W,79.0%,23,23
2183,W,74.0%,23,23
3266,W,76.0%,23,23
2857,W,57.0%,23,23
3220,W,71.0%,23,23
68,W,46.0%,23,23
2507,W,76.0%,23,23
921,W,65.0%,23,23
3079,W,60.0%,23,23
5336,W,67.0%,23,23
498,W,68.0%,23,23
5310,W,60.0%,23,23
1252,W,70.0%,23,23
4627,W,68.0%,23,23
3386,W,73.0%,23,23
1727,W,78.0%,23,23
1795,W,61.0%,23,23
2068,W,77.0%,23,23
3981,W,74.0%,23,23
2719,W,55.0%,23,23
3102,W,41.0%,23,23
2977,W,76.0%,23,23
2511,W,54.0%,23,23
2640,W,54.0%,23,23
2221,W,77.0%,23,23
891,W,74.0%,23,23
3667,W,87.0%,23,23
4849,W,78.0%,23,23
2423,W,94.0%,23,23
1051,W,66.0%,23,23
159,W,46.0%,23,23
4474,W,58.0%,23,23
552,W,59.0%,23,23
3902,W,66.0%,23,23
1711,W,51.0%,23,23
3514,W,74.0%,23,23
2656,W,51.0%,23,23
415,W,49.0%,23,23
4810,W,67.0%,23,23
937,W,73.0%,23,23
4009,W,54.0%,23,23
1440,W,63.0%,23,23
1328,W,64.0%,23,23
1477,W,60.0%,23,23
749,W,68.0%,23,23
1081,W,71.0%,23,23
150,W,68.0%,23,23
4710,W,49.0%,23,23
2058,W,63.0%,23,23
1835,W,57.0%,23,23
643,W,70.0%,23,23
729,W,37.0%,23,23
3988,W,57.0%,23,23
5313,W,55.0%,23,23
893,W,67.0%,23,23
186,W,60.0%,23,23
720,W,81.0%,23,23
345,W,63.0%,23,23
245,W,49.0%,23,23
5002,W,60.0%,23,23
890,W,68.0%,23,23
3425,W,62.0%,23,23
3201,W,69.0%,23,23
3876,W,73.0%,23,23
3679,W,44.0%,23,23
2069,W,73.0%,23,23
3378,W,77.0%,23,23
3702,W,66.0%,23,23
4670,W,65.0%,23,23
925,W,54.0%,23,23
4859,W,81.0%,23,23
1253,W,59.0%,23,23
370,W,47.0%,23,23
2116,W,67.0%,23,23
3892,W,74.0%,23,23
1828,W,66.0%,23,23
388,W,60.0%,23,23
4865,W,66.0%,23,23
913,W,70.0%,23,23
5085,W,47.0%,23,23
3609,W,71.0%,23,23
1250,W,81.0%,23,23
2331,W,60.0%,23,23
3014,W,64.0%,23,23
2540,W,70.0%,23,23
4130,W,59.0%,23,23
4481,W,60.0%,23,23
55,W,67.0%,23,23
250,W,60.0%,23,23
2706,W,69.0%,23,23
4175,W,56.0%,23,23
2733,W,62.0%,23,23
520,W,74.0%,23,23
862,W,76.0%,23,23
4105,W,61.0%,23,23
42,W,64.0%,23,23
3948,W,60.0%,23,23
2572,W,50.0%,23,23
2735,W,81.0%,23,23
3473,W,59.0%,23,23
112,W,59.0%,23,23
4861,W,73.0%,23,23
4460,W,52.0%,23,23
5429,W,61.0%,23,23
4091,W,52.0%,23,23
2605,W,70.0%,23,23
4197,W,40.0%,23,23
2455,W,53.0%,23,23
2352,W,58.0%,23,23
241,W,64.0%,23,23
911,W,80.0%,23,23
4109,W,57.0%,23,23
3756,W,51.0%,23,23
1468,W,52.0%,23,23
533,W,57.0%,23,23
802,W,60.0%,23,23
4756,W,62.0%,23,23
2145,W,56.0%,23,23
5063,W,73.0%,23,23
3343,W,44.0%,23,23
1648,W,53.0%,23,23
2555,W,64.0%,23,23
4582,W,64.0%,23,23
1718,W,63.0%,23,23
1775,W,51.0%,23,23
3415,W,69.0%,23,23
4134,W,51.0%,23,23
1691,W,67.0%,23,23
2098,W,51.0%,23,23
5000,W,62.0%,23,23
4289,W,67.0%,23,23
266,W,67.0%,23,23
3411,W,64.0%,23,23
137,W,65.0%,23,23
3899,W,49.0%,23,23
4500,W,50.0%,23,23
2364,W,55.0%,23,23
1341,W,68.0%,23,23
823,W,53.0%,23,23
5364,W,64.0%,23,23
2517,W,48.0%,23,23
1565,W,61.0%,23,23
11,W,66.0%,23,23
3571,W,74.0%,23,23
5064,W,64.0%,23,23
1708,W,59.0%,23,23
2621,W,69.0%,23,23
2503,W,52.0%,23,23
3431,W,67.0%,23,23
91,W,70.0%,23,23
3303,W,65.0%,23,23
2760,W,71.0%,23,23
3291,W,51.0%,23,23
3367,W,83.0%,23,23
1333,W,44.0%,23,23
3845,W,63.0%,23,23
3557,W,90.0%,23,23
2847,W,78.0%,23,23
2979,W,47.0%,23,23
5144,W,64.0%,23,23
1389,W,65.0%,23,23
727,W,69.0%,23,23
4656,W,71.0%,23,23
2828,W,57.0%,23,23
342,W,60.0%,23,23
4149,W,65.0%,23,23
2696,W,62.0%,23,23
673,W,76.0%,23,23
1362,W,62.0%,23,23
4786,W,64.0%,23,23
982,W,59.0%,23,23
263,W,60.0%,23,23
1019,W,64.0%,23,23
1717,W,44.0%,23,23
3740,W,59.0%,23,23
2502,W,46.0%,23,23
3388,W,48.0%,23,23
2663,W,62.0%,23,23
1085,W,67.0%,23,23
4339,W,57.0%,23,23
4454,W,66.0%,23,23
759,W,56.0%,23,23
2084,W,51.0%,23,23
5159,W,70.0%,23,23
4111,W,69.0%,23,23
1030,W,63.0%,23,23
2140,W,52.0%,23,23
4089,W,59.0%,23,23
1542,W,49.0%,23,23
2312,W,87.0%,23,23
1801,W,58.0%,23,23
5128,W,73.0%,23,23
81,W,64.0%,23,23
1094,W,68.0%,23,23
5417,W,73.0%,23,23
988,W,84.0%,23,23
3544,W,50.0%,23,23
4542,W,58.0%,23,23
1294,W,54.0%,23,23
457,W,62.0%,23,23
1178,W,70.0%,23,23
719,W,82.0%,23,23
2323,W,55.0%,23,23
4494,W,58.0%,23,23
4700,W,62.0%,23,23
835,W,75.0%,23,23
3920,W,47.0%,23,23
4016,W,48.0%,23,23
4507,W,61.0%,23,23
1554,W,54.0%,23,23
2948,W,80.0%,23,23
3785,W,76.0%,23,23
1959,W,53.0%,23,23
2437,W,69.0%,23,23
1432,W,44.0%,23,23
4340,W,72.0%,23,23
3457,W,62.0%,23,23
4297,W,68.0%,23,23
3113,W,87.0%,23,23
2261,W,80.0%,23,23
1866,W,64.0%,23,23
4449,W,64.0%,23,23
3362,W,67.0%,23,23
2737,W,70.0%,23,23
4409,W,53.0%,23,23
1002,W,53.0%,23,23
203,W,58.0%,23,23
4925,W,67.0%,23,23
4755,W,80.0%,23,23
2617,W,63.0%,23,23
4407,W,56.0%,23,23
5038,W,63.0%,23,23
4968,W,58.0%,23,23
4838,W,71.0%,23,23
193,W,73.0%,23,23
1536,W,60.0%,23,23
897,W,51.0%,23,23
546,W,52.0%,23,23
3713,W,58.0%,23,23
1520,W,58.0%,23,23
1802,W,79.0%,23,23
5153,W,53.0%,23,23
2928,W,64.0%,23,23
327,W,64.0%,23,23
1736,W,64.0%,23,23
558,W,68.0%,23,23
5374,W,66.0%,23,23
978,W,50.0%,23,23
75,W,51.0%,23,23
1283,W,68.0%,23,23
359,W,68.0%,23,23
3562,W,78.0%,23,23
2466,W,62.0%,23,23
1223,W,53.0%,23,23
5188,W,71.0%,23,23
1023,W,61.0%,23,23
5111,W,43.0%,23,23
575,W,70.0%,23,23
1164,W,61.0%,23,23
800,W,70.0%,23,23
4110,W,77.0%,23,23
655,W,56.0%,23,23
1090,W,75.0%,23,23
4625,W,72.0%,23,23
83,W,59.0%,23,23
3666,W,81.0%,23,23
2220,W,93.0%,23,23
5237,W,41.0%,23,23
2358,W,58.0%,23,23
448,W,57.0%,23,23
776,W,74.0%,23,23
5115,W,74.0%,23,23
1145,W,61.0%,23,23
4425,W,56.0%,23,23
2125,W,78.0%,23,23
4029,W,74.0%,23,23
3169,W,60.0%,23,23
1273,W,55.0%,23,23
1602,W,62.0%,23,23
1495,W,52.0%,23,23
5320,W,73.0%,23,23
2539,W,62.0%,23,23
1186,W,66.0%,23,23
4114,W,58.0%,23,23
2318,W,61.0%,23,23
1465,W,60.0%,23,23
1039,W,73.0%,23,23
3033,W,44.0%,23,23
4328,W,67.0%,23,23
4672,W,57.0%,23,23
2324,W,52.0%,23,23
3460,W,57.0%,23,23
5258,W,65.0%,23,23
4129,W,45.0%,23,23
601,W,53.0%,23,23
1472,W,77.0%,23,23
3974,W,58.0%,23,23
2073,W,62.0%,23,23
5412,W,64.0%,23,23
1281,W,80.0%,23,23
215,W,56.0%,23,23
540,W,70.0%,23,23
5373,W,55.0%,23,23
1735,W,58.0%,23,23
1821,W,55.0%,23,23
4088,W,58.0%,23,23
5257,W,66.0%,23,23
3495,W,57.0%,23,23
3450,W,78.0%,23,23
943,W,66.0%,23,23
2229,W,73.0%,23,23
1422,W,62.0%,23,23
5182,W,67.0%,23,23
1928,W,69.0%,23,23
608,W,63.0%,23,23
311,W,61.0%,23,23
4914,W,73.0%,23,23
2734,W,62.0%,23,23
2160,W,46.0%,23,23
4742,W,60.0%,23,23
3477,W,58.0%,23,23
4885,W,79.0%,23,23
1441,W,62.0%,23,23
3983,W,57.0%,23,23
2909,W,73.0%,23,23
1357,W,52.0%,23,23
3225,W,57.0%,23,23
234,W,62.0%,23,23
4387,W,67.0%,23,23
3158,W,70.0%,23,23
5086,W,55.0%,23,23
5413,W,57.0%,23,23
1826,W,70.0%,23,23
1506,W,60.0%,23,23
1430,W,77.0%,23,23
2269,W,57.0%,23,23
4628,W,54.0%,23,23
3131,W,60.0%,23,23
2090,W,66.0%,23,23
3799,W,66.0%,23,23
58,W,67.0%,23,23
2921,W,67.0%,23,23
5380,W,58.0%,23,23
19,W,46.0%,23,23
1555,W,56.0%,23,23
4168,W,67.0%,23,23
301,W,55.0%,23,23
4462,W,80.0%,23,23
3316,W,53.0%,23,23
1231,W,92.0%,23,23
4592,W,67.0%,23,23
5131,W,64.0%,23,23
2943,W,73.0%,23,23
1271,W,79.0%,23,23
4085,W,63.0%,23,23
855,W,60.0%,23,23
1852,W,76.0%,23,23
2988,W,75.0%,23,23
3356,W,63.0%,23,23
485,W,63.0%,23,23
1056,W,51.0%,23,23
4210,W,59.0%,23,23
2933,W,57.0%,23,23
998,W,67.0%,23,23
2584,W,72.0%,23,23
857,W,48.0%,23,23
3849,W,72.0%,23,23
1710,W,53.0%,23,23
1199,W,59.0%,23,23
2115,W,53.0%,23,23
4598,W,62.0%,23,23
1698,W,61.0%,23,23
1376,W,67.0%,23,23
2422,W,39.0%,23,23
765,W,75.0%,23,23
4604,W,66.0%,23,23
1817,W,64.0%,23,23
5315,W,66.0%,23,23
2287,W,67.0%,23,23
5095,W,54.0%,23,23
3181,W,60.0%,23,23
736,W,52.0%,23,23
3437,W,61.0%,23,23
2139,W,73.0%,23,23
4225,W,63.0%,23,23
4924,W,72.0%,23,23
3312,W,60.0%,23,23
3938,W,76.0%,23,23
2844,W,66.0%,23,23
2775,W,62.0%,23,23
2052,W,78.0%,23,23
107,W,49.0%,23,23
3237,W,73.0%,23,23
4979,W,63.0%,23,23
2266,W,79.0%,23,23
1854,W,64.0%,23,23
3838,W,76.0%,23,23
4116,W,65.0%,23,23
377,W,47.0%,23,23
2556,W,76.0%,23,23
2952,W,68.0%,23,23
3267,W,60.0%,23,23
5041,W,72.0%,23,23
2410,W,54.0%,23,23
4867,W,79.0%,23,23
5102,W,57.0%,23,23
1207,W,73.0%,23,23
2944,W,65.0%,23,23
4369,W,56.0%,23,23
2368,W,57.0%,23,23
5066,W,66.0%,23,23
371,W,60.0%,23,23
438,W,56.0%,23,23
5096,W,59.0%,23,23
1482,W,58.0%,23,23
2042,W,60.0%,23,23
690,W,69.0%,23,23
1983,W,82.0%,23,23
1466,W,66.0%,23,23
541,W,69.0%,23,23
2166,W,60.0%,23,23
3960,W,64.0%,23,23
2454,W,70.0%,23,23
5387,W,60.0%,23,23
4726,W,64.0%,23,23
2067,W,75.0%,23,23
1508,W,67.0%,23,23
3239,W,69.0%,23,23
4136,W,73.0%,23,23
2919,W,62.0%,23,23
3619,W,68.0%,23,23
1437,W,62.0%,23,23
3375,W,70.0%,23,23
3516,W,62.0%,23,23
3861,W,77.0%,23,23
3454,W,59.0%,23,23
2099,W,49.0%,23,23
2342,W,72.0%,23,23
5382,W,62.0%,23,23
2133,W,64.0%,23,23
3566,W,61.0%,23,23
1033,W,60.0%,23,23
5410,W,67.0%,23,23
61,W,64.0%,23,23
2560,W,70.0%,23,23
4676,W,51.0%,23,23
4373,W,74.0%,23,23
3499,W,61.0%,23,23
4487,W,75.0%,23,23
2255,W,66.0%,23,23
1368,W,56.0%,23,23
1951,W,58.0%,23,23
2658,W,86.0%,23,23
2526,W,51.0%,23,23
3623,W,55.0%,23,23
864,W,43.0%,23,23
3523,W,69.0%,23,23
3464,W,65.0%,23,23
2832,W,57.0%,23,23
924,W,73.0%,23,23
1359,W,80.0%,23,23
1123,W,96.0%,23,23
3736,W,57.0%,23,23
4696,W,68.0%,23,23
4186,W,69.0%,23,23
335,W,56.0%,23,23
466,W,57.0%,23,23
574,W,60.0%,23,23
2694,W,72.0%,23,23
872,W,49.0%,23,23
2035,W,66.0%,23,23
4191,W,53.0%,23,23
2222,W,63.0%,23,23
4278,W,49.0%,23,23
3171,W,55.0%,23,23
2667,W,59.0%,23,23
227,W,71.0%,23,23
4918,W,84.0%,23,23
2796,W,72.0%,23,23
4894,W,63.0%,23,23
1584,W,69.0%,23,23
526,W,71.0%,23,23
341,W,66.0%,23,23
2893,W,65.0%,23,23
1364,W,55.0%,23,23
1494,W,70.0%,23,23
4577,W,70.0%,23,23
1575,W,62.0%,23,23
1759,W,61.0%,23,23
3708,W,70.0%,23,23
390,W,65.0%,23,23
437,W,58.0%,23,23
3136,W,51.0%,23,23
1874,W,71.0%,23,23
3953,W,68.0%,23,23
62,W,65.0%,23,23
912,W,65.0%,23,23
467,W,77.0%,23,23
4234,W,46.0%,23,23
3354,W,78.0%,23,23
1303,W,75.0%,23,23
5084,W,60.0%,23,23
1803,W,77.0%,23,23
106,W,71.0%,23,23
4899,W,61.0%,23,23
534,W,71.0%,23,23
2929,W,45.0%,23,23
3732,W,68.0%,23,23
1791,W,67.0%,23,23
169,W,54.0%,23,23
4611,W,69.0%,23,23
1031,W,71.0%,23,23
617,W,71.0%,23,23
