MATRIC#,SEASON,SURVEY_SCORE,STARTINGYR,MATRICYR
3283,W,67.0%,23,23
4784,W,65.0%,23,23
5330,W,47.0%,23,23
57,W,61.0%,23,23
395,W,69.0%,23,23
3364,W,76.0%,23,23
3434,W,48.0%,23,23
1952,W,59.0%,23,23
3923,W,58.0%,23,23
3146,W,62.0%,23,23
5050,W,69.0%,23,23
5262,W,49.0%,23,23
3913,W,72.0%,23,23
634,W,78.0%,23,23
1882,W,70.0%,23,23
3404,W,56.0%,23,23
5127,W,65.0%,23,23
4840,W,68.0%,23,23
5187,W,54.0%,23,23
5293,W,59.0%,23,23
3152,W,71.0%,23,23
3513,W,72.0%,23,23
3943,W,43.0%,23,23
3908,W,58.0%,23,23
2343,W,67.0%,23,23
1216,W,61.0%,23,23
2121,W,50.0%,23,23
135,W,73.0%,23,23
2208,W,85.0%,23,23
1846,W,58.0%,23,23
2472,W,54.0%,23,23
4576,W,54.0%,23,23
166,W,42.0%,23,23
2464,W,68.0%,23,23
1382,W,66.0%,23,23
4664,W,70.0%,23,23
226,W,64.0%,23,23
2065,W,60.0%,23,23
2769,W,64.0%,23,23
2709,W,62.0%,23,23
2330,W,73.0%,23,23
3228,W,65.0%,23,23
4115,W,62.0%,23,23
2875,W,59.0%,23,23
3177,W,51.0%,23,23
3174,W,70.0%,23,23
619,W,70.0%,23,23
1669,W,60.0%,23,23
1307,W,58.0%,23,23
1204,W,74.0%,23,23
712,W,50.0%,23,23
49,W,77.0%,23,23
4493,W,41.0%,23,23
4065,W,73.0%,23,23
3789,W,55.0%,23,23
1926,W,63.0%,23,23
3052,W,75.0%,23,23
5020,W,53.0%,23,23
4004,W,64.0%,23,23
4440,W,75.0%,23,23
21,W,65.0%,23,23
2399,W,63.0%,23,23
3147,W,48.0%,23,23
939,W,74.0%,23,23
2402,W,65.0%,23,23
1092,W,63.0%,23,23
499,W,49.0%,23,23
2687,W,64.0%,23,23
1824,W,63.0%,23,23
1576,W,56.0%,23,23
4321,W,66.0%,23,23
3001,W,72.0%,23,23
4093,W,65.0%,23,23
5277,W,60.0%,23,23
3172,W,81.0%,23,23
4509,W,35.0%,23,23
1631,W,86.0%,23,23
5136,W,57.0%,23,23
956,W,70.0%,23,23
218,W,72.0%,23,23
162,W,85.0%,23,23
2063,W,95.0%,23,23
984,W,76.0%,23,23
1681,W,69.0%,23,23
5154,W,60.0%,23,23
2016,W,51.0%,23,23
517,W,63.0%,23,23
3987,W,55.0%,23,23
5379,W,69.0%,23,23
5158,W,70.0%,23,23
3746,W,78.0%,23,23
468,W,62.0%,23,23
302,W,79.0%,23,23
5294,W,69.0%,23,23
3976,W,70.0%,23,23
4949,W,73.0%,23,23
1649,W,70.0%,23,23
1062,W,51.0%,23,23
5263,W,79.0%,23,23
1269,W,61.0%,23,23
2702,W,66.0%,23,23
4473,W,73.0%,23,23
1523,W,68.0%,23,23
1258,W,49.0%,23,23
40,W,84.0%,23,23
3265,W,59.0%,23,23
26,W,48.0%,23,23
573,W,80.0%,23,23
495,W,61.0%,23,23
5173,W,63.0%,23,23
3275,W,54.0%,23,23
3402,W,69.0%,23,23
1016,W,56.0%,23,23
3539,W,74.0%,23,23
3533,W,45.0%,23,23
4256,W,64.0%,23,23
4283,W,73.0%,23,23
4847,W,58.0%,23,23
935,W,73.0%,23,23
4667,W,63.0%,23,23
2722,W,63.0%,23,23
1125,W,58.0%,23,23
2247,W,68.0%,23,23
2493,W,46.0%,23,23
5113,W,83.0%,23,23
1585,W,79.0%,23,23
3683,W,73.0%,23,23
1502,W,50.0%,23,23
3593,W,88.0%,23,23
2176,W,57.0%,23,23
1559,W,72.0%,23,23
4816,W,63.0%,23,23
3519,W,71.0%,23,23
4007,W,79.0%,23,23
3064,W,62.0%,23,23
4347,W,78.0%,23,23
4285,W,62.0%,23,23
1459,W,61.0%,23,23
1257,W,88.0%,23,23
2670,W,63.0%,23,23
1929,W,46.0%,23,23
2438,W,53.0%,23,23
127,W,83.0%,23,23
2982,W,52.0%,23,23
578,W,73.0%,23,23
2209,W,71.0%,23,23
504,W,60.0%,23,23
4338,W,66.0%,23,23
827,W,49.0%,23,23
1493,W,49.0%,23,23
1398,W,80.0%,23,23
4606,W,68.0%,23,23
4621,W,68.0%,23,23
854,W,61.0%,23,23
14,W,67.0%,23,23
699,W,69.0%,23,23
3015,W,67.0%,23,23
1386,W,79.0%,23,23
3486,W,73.0%,23,23
915,W,49.0%,23,23
126,W,79.0%,23,23
1045,W,62.0%,23,23
5049,W,58.0%,23,23
1014,W,72.0%,23,23
271,W,50.0%,23,23
5342,W,51.0%,23,23
771,W,70.0%,23,23
885,W,64.0%,23,23
3129,W,64.0%,23,23
1758,W,63.0%,23,23
952,W,69.0%,23,23
3721,W,64.0%,23,23
2589,W,77.0%,23,23
482,W,70.0%,23,23
1348,W,62.0%,23,23
200,W,73.0%,23,23
1189,W,76.0%,23,23
414,W,72.0%,23,23
3936,W,75.0%,23,23
4112,W,48.0%,23,23
1349,W,68.0%,23,23
1890,W,84.0%,23,23
691,W,80.0%,23,23
680,W,76.0%,23,23
3157,W,46.0%,23,23
2026,W,51.0%,23,23
5215,W,67.0%,23,23
3229,W,57.0%,23,23
4973,W,84.0%,23,23
2827,W,63.0%,23,23
4713,W,55.0%,23,23
4095,W,44.0%,23,23
565,W,62.0%,23,23
104,W,67.0%,23,23
4345,W,47.0%,23,23
2564,W,81.0%,23,23
2849,W,62.0%,23,23
2429,W,52.0%,23,23
5194,W,58.0%,23,23
758,W,56.0%,23,23
1591,W,79.0%,23,23
3627,W,69.0%,23,23
1675,W,63.0%,23,23
2767,W,62.0%,23,23
1607,W,59.0%,23,23
4336,W,81.0%,23,23
3894,W,58.0%,23,23
4019,W,73.0%,23,23
2217,W,48.0%,23,23
3636,W,67.0%,23,23
4588,W,66.0%,23,23
1395,W,72.0%,23,23
1431,W,58.0%,23,23
4490,W,65.0%,23,23
3480,W,51.0%,23,23
4393,W,73.0%,23,23
3945,W,82.0%,23,23
3731,W,70.0%,23,23
2311,W,50.0%,23,23
5174,W,82.0%,23,23
3662,W,69.0%,23,23
3620,W,52.0%,23,23
5286,W,96.0%,23,23
4864,W,66.0%,23,23
2917,W,56.0%,23,23
1347,W,75.0%,23,23
5230,W,74.0%,23,23
2190,W,58.0%,23,23
1808,W,55.0%,23,23
2870,W,63.0%,23,23
3056,W,49.0%,23,23
4877,W,64.0%,23,23
4249,W,71.0%,23,23
4484,W,70.0%,23,23
323,W,69.0%,23,23
4766,W,64.0%,23,23
2268,W,54.0%,23,23
2341,W,76.0%,23,23
5260,W,76.0%,23,23
3858,W,62.0%,23,23
152,W,57.0%,23,23
2731,W,76.0%,23,23
1521,W,65.0%,23,23
1353,W,66.0%,23,23
4842,W,65.0%,23,23
3089,W,65.0%,23,23
3144,W,77.0%,23,23
3273,W,62.0%,23,23
5375,W,76.0%,23,23
1862,W,62.0%,23,23
2753,W,75.0%,23,23
2622,W,59.0%,23,23
1111,W,79.0%,23,23
5091,W,69.0%,23,23
2983,W,56.0%,23,23
4059,W,59.0%,23,23
3175,W,73.0%,23,23
532,W,56.0%,23,23
2954,W,71.0%,23,23
3031,W,72.0%,23,23
5351,W,69.0%,23,23
4736,W,45.0%,23,23
1739,W,74.0%,23,23
1831,W,49.0%,23,23
2371,W,50.0%,23,23
2848,W,70.0%,23,23
1843,W,50.0%,23,23
3942,W,73.0%,23,23
4757,W,63.0%,23,23
763,W,76.0%,23,23
2666,W,69.0%,23,23
2839,W,62.0%,23,23
5018,W,59.0%,23,23
3545,W,55.0%,23,23
1715,W,75.0%,23,23
3672,W,70.0%,23,23
853,W,58.0%,23,23
3939,W,63.0%,23,23
1345,W,67.0%,23,23
2087,W,56.0%,23,23
3577,W,54.0%,23,23
5312,W,69.0%,23,23
2853,W,52.0%,23,23
5409,W,56.0%,23,23
4329,W,56.0%,23,23
275,W,45.0%,23,23
251,W,71.0%,23,23
980,W,58.0%,23,23
3285,W,61.0%,23,23
1781,W,59.0%,23,23
299,W,54.0%,23,23
1403,W,41.0%,23,23
2783,W,51.0%,23,23
4936,W,62.0%,23,23
4013,W,60.0%,23,23
905,W,77.0%,23,23
739,W,78.0%,23,23
1853,W,71.0%,23,23
2685,W,68.0%,23,23
3621,W,60.0%,23,23
2826,W,67.0%,23,23
2076,W,61.0%,23,23
3497,W,65.0%,23,23
4468,W,52.0%,23,23
2573,W,41.0%,23,23
2284,W,47.0%,23,23
3530,W,56.0%,23,23
3934,W,65.0%,23,23
1524,W,67.0%,23,23
3489,W,62.0%,23,23
1339,W,64.0%,23,23
4613,W,62.0%,23,23
2011,W,78.0%,23,23
1517,W,54.0%,23,23
1057,W,73.0%,23,23
4403,W,80.0%,23,23
4977,W,66.0%,23,23
4745,W,74.0%,23,23
789,W,79.0%,23,23
4366,W,54.0%,23,23
4590,W,68.0%,23,23
4430,W,64.0%,23,23
5061,W,76.0%,23,23
3490,W,55.0%,23,23
2637,W,52.0%,23,23
4703,W,60.0%,23,23
2019,W,88.0%,23,23
2241,W,58.0%,23,23
1149,W,56.0%,23,23
2236,W,68.0%,23,23
27,W,50.0%,23,23
709,W,60.0%,23,23
3601,W,69.0%,23,23
3448,W,73.0%,23,23
3905,W,58.0%,23,23
4794,W,66.0%,23,23
3670,W,53.0%,23,23
4643,W,75.0%,23,23
1956,W,66.0%,23,23
1001,W,42.0%,23,23
3219,W,63.0%,23,23
1755,W,50.0%,23,23
2474,W,55.0%,23,23
4694,W,57.0%,23,23
1335,W,64.0%,23,23
916,W,77.0%,23,23
5100,W,73.0%,23,23
3180,W,75.0%,23,23
5361,W,77.0%,23,23
1913,W,44.0%,23,23
1891,W,61.0%,23,23
1861,W,70.0%,23,23
1311,W,68.0%,23,23
1024,W,49.0%,23,23
1151,W,69.0%,23,23
3218,W,65.0%,23,23
1184,W,49.0%,23,23
3649,W,70.0%,23,23
5185,W,77.0%,23,23
3251,W,54.0%,23,23
6,W,64.0%,23,23
5190,W,54.0%,23,23
3178,W,65.0%,23,23
2535,W,63.0%,23,23
3478,W,82.0%,23,23
1067,W,60.0%,23,23
1238,W,51.0%,23,23
462,W,72.0%,23,23
1293,W,61.0%,23,23
4262,W,71.0%,23,23
1414,W,50.0%,23,23
1535,W,53.0%,23,23
2014,W,66.0%,23,23
2626,W,71.0%,23,23
4586,W,60.0%,23,23
2587,W,70.0%,23,23
2791,W,75.0%,23,23
5322,W,70.0%,23,23
3918,W,61.0%,23,23
1340,W,51.0%,23,23
4257,W,76.0%,23,23
5056,W,51.0%,23,23
5372,W,69.0%,23,23
381,W,63.0%,23,23
2963,W,70.0%,23,23
4992,W,72.0%,23,23
3563,W,53.0%,23,23
3548,W,44.0%,23,23
3897,W,75.0%,23,23
1940,W,62.0%,23,23
2749,W,56.0%,23,23
3951,W,52.0%,23,23
4853,W,47.0%,23,23
1037,W,66.0%,23,23
1516,W,48.0%,23,23
375,W,60.0%,23,23
5090,W,71.0%,23,23
3382,W,76.0%,23,23
612,W,78.0%,23,23
1055,W,61.0%,23,23
1811,W,74.0%,23,23
3471,W,57.0%,23,23
85,W,67.0%,23,23
2914,W,71.0%,23,23
2260,W,76.0%,23,23
3349,W,80.0%,23,23
2691,W,60.0%,23,23
2110,W,59.0%,23,23
393,W,48.0%,23,23
2307,W,62.0%,23,23
868,W,74.0%,23,23
7,W,77.0%,23,23
1923,W,47.0%,23,23
3429,W,59.0%,23,23
4466,W,39.0%,23,23
1407,W,43.0%,23,23
4793,W,68.0%,23,23
1990,W,73.0%,23,23
4956,W,75.0%,23,23
3745,W,72.0%,23,23
2898,W,68.0%,23,23
5426,W,51.0%,23,23
201,W,75.0%,23,23
3773,W,64.0%,23,23
2477,W,67.0%,23,23
5431,W,53.0%,23,23
3956,W,90.0%,23,23
2105,W,72.0%,23,23
5275,W,64.0%,23,23
4162,W,59.0%,23,23
5439,W,67.0%,23,23
2570,W,55.0%,23,23
589,W,78.0%,23,23
629,W,72.0%,23,23
892,W,74.0%,23,23
95,W,61.0%,23,23
2272,W,70.0%,23,23
1170,W,68.0%,23,23
5239,W,75.0%,23,23
3444,W,78.0%,23,23
2569,W,61.0%,23,23
3874,W,55.0%,23,23
4633,W,70.0%,23,23
4680,W,78.0%,23,23
1574,W,61.0%,23,23
2025,W,58.0%,23,23
2210,W,55.0%,23,23
2968,W,63.0%,23,23
3137,W,67.0%,23,23
2460,W,70.0%,23,23
4519,W,49.0%,23,23
4583,W,59.0%,23,23
122,W,58.0%,23,23
1899,W,65.0%,23,23
2601,W,78.0%,23,23
3065,W,62.0%,23,23
4064,W,53.0%,23,23
3138,W,69.0%,23,23
4998,W,62.0%,23,23
4227,W,71.0%,23,23
2818,W,73.0%,23,23
4982,W,76.0%,23,23
2007,W,68.0%,23,23
1566,W,54.0%,23,23
3452,W,70.0%,23,23
3631,W,76.0%,23,23
2801,W,51.0%,23,23
2355,W,66.0%,23,23
1785,W,51.0%,23,23
5306,W,63.0%,23,23
2277,W,70.0%,23,23
3482,W,67.0%,23,23
1064,W,76.0%,23,23
3373,W,86.0%,23,23
379,W,68.0%,23,23
3804,W,41.0%,23,23
4902,W,68.0%,23,23
3807,W,63.0%,23,23
3527,W,68.0%,23,23
688,W,68.0%,23,23
1377,W,63.0%,23,23
769,W,69.0%,23,23
3647,W,74.0%,23,23
2322,W,77.0%,23,23
111,W,56.0%,23,23
3633,W,72.0%,23,23
340,W,67.0%,23,23
803,W,63.0%,23,23
3007,W,64.0%,23,23
3947,W,45.0%,23,23
1314,W,45.0%,23,23
3203,W,54.0%,23,23
5419,W,54.0%,23,23
4912,W,55.0%,23,23
2407,W,38.0%,23,23
3839,W,80.0%,23,23
1470,W,72.0%,23,23
2298,W,66.0%,23,23
3496,W,64.0%,23,23
2912,W,59.0%,23,23
2480,W,51.0%,23,23
2966,W,60.0%,23,23
2091,W,50.0%,23,23
5403,W,56.0%,23,23
4291,W,65.0%,23,23
131,W,53.0%,23,23
3253,W,71.0%,23,23
1552,W,52.0%,23,23
2646,W,60.0%,23,23
225,W,67.0%,23,23
1709,W,71.0%,23,23
2079,W,84.0%,23,23
4120,W,67.0%,23,23
2200,W,69.0%,23,23
2739,W,66.0%,23,23
4233,W,75.0%,23,23
4248,W,63.0%,23,23
553,W,70.0%,23,23
4795,W,63.0%,23,23
2447,W,52.0%,23,23
1713,W,50.0%,23,23
4698,W,72.0%,23,23
3872,W,67.0%,23,23
4145,W,65.0%,23,23
5029,W,64.0%,23,23
503,W,52.0%,23,23
2964,W,65.0%,23,23
3536,W,67.0%,23,23
3996,W,74.0%,23,23
13,W,70.0%,23,23
1418,W,80.0%,23,23
4357,W,72.0%,23,23
3615,W,64.0%,23,23
1121,W,57.0%,23,23
2590,W,62.0%,23,23
1851,W,57.0%,23,23
2445,W,67.0%,23,23
3680,W,51.0%,23,23
1,W,69.0%,23,23
243,W,86.0%,23,23
3384,W,60.0%,23,23
360,W,59.0%,23,23
1131,W,58.0%,23,23
2403,W,58.0%,23,23
2557,W,73.0%,23,23
4531,W,69.0%,23,23
4182,W,64.0%,23,23
2032,W,53.0%,23,23
4458,W,55.0%,23,23
3978,W,72.0%,23,23
3314,W,51.0%,23,23
2149,W,77.0%,23,23
2541,W,62.0%,23,23
2865,W,74.0%,23,23
3155,W,84.0%,23,23
509,W,79.0%,23,23
2806,W,64.0%,23,23
1548,W,51.0%,23,23
264,W,54.0%,23,23
1696,W,57.0%,23,23
4719,W,74.0%,23,23
1336,W,80.0%,23,23
896,W,66.0%,23,23
2289,W,66.0%,23,23
3398,W,64.0%,23,23
3710,W,60.0%,23,23
404,W,51.0%,23,23
3853,W,53.0%,23,23
5011,W,76.0%,23,23
2833,W,91.0%,23,23
4833,W,76.0%,23,23
4419,W,73.0%,23,23
3342,W,63.0%,23,23
2378,W,56.0%,23,23
1904,W,71.0%,23,23
2363,W,67.0%,23,23
1390,W,52.0%,23,23
3914,W,59.0%,23,23
4153,W,81.0%,23,23
3406,W,75.0%,23,23
1174,W,62.0%,23,23
4068,W,59.0%,23,23
1454,W,63.0%,23,23
2744,W,64.0%,23,23
3260,W,55.0%,23,23
1500,W,75.0%,23,23
5381,W,64.0%,23,23
955,W,63.0%,23,23
280,W,59.0%,23,23
3132,W,44.0%,23,23
949,W,60.0%,23,23
4953,W,55.0%,23,23
1034,W,68.0%,23,23
4415,W,67.0%,23,23
2122,W,58.0%,23,23
4254,W,57.0%,23,23
2614,W,81.0%,23,23
1255,W,57.0%,23,23
2470,W,65.0%,23,23
1280,W,69.0%,23,23
3534,W,58.0%,23,23
1224,W,71.0%,23,23
2354,W,70.0%,23,23
4857,W,60.0%,23,23
841,W,60.0%,23,23
2732,W,62.0%,23,23
3125,W,48.0%,23,23
5296,W,45.0%,23,23
1159,W,88.0%,23,23
2726,W,52.0%,23,23
724,W,52.0%,23,23
5251,W,83.0%,23,23
2759,W,69.0%,23,23
1480,W,44.0%,23,23
554,W,58.0%,23,23
4917,W,55.0%,23,23
4994,W,80.0%,23,23
3604,W,50.0%,23,23
5290,W,69.0%,23,23
2887,W,71.0%,23,23
4194,W,52.0%,23,23
4596,W,61.0%,23,23
3135,W,66.0%,23,23
2740,W,71.0%,23,23
4561,W,80.0%,23,23
1467,W,64.0%,23,23
5368,W,73.0%,23,23
1712,W,56.0%,23,23
1071,W,62.0%,23,23
1226,W,48.0%,23,23
1346,W,70.0%,23,23
2390,W,72.0%,23,23
754,W,67.0%,23,23
1769,W,54.0%,23,23
265,W,56.0%,23,23
3777,W,75.0%,23,23
3549,W,60.0%,23,23
1560,W,85.0%,23,23
1606,W,76.0%,23,23
5378,W,52.0%,23,23
184,W,60.0%,23,23
3069,W,45.0%,23,23
3836,W,58.0%,23,23
5407,W,80.0%,23,23
4237,W,62.0%,23,23
2975,W,56.0%,23,23
4809,W,59.0%,23,23
3284,W,50.0%,23,23
2103,W,73.0%,23,23
4572,W,60.0%,23,23
124,W,62.0%,23,23
2956,W,67.0%,23,23
2408,W,68.0%,23,23
2128,W,77.0%,23,23
1446,W,58.0%,23,23
2836,W,71.0%,23,23
4875,W,51.0%,23,23
15,W,74.0%,23,23
3176,W,52.0%,23,23
5265,W,71.0%,23,23
5421,W,61.0%,23,23
4856,W,77.0%,23,23
330,W,62.0%,23,23
2430,W,74.0%,23,23
1638,W,62.0%,23,23
1784,W,61.0%,23,23
2017,W,72.0%,23,23
3957,W,58.0%,23,23
5326,W,45.0%,23,23
1870,W,61.0%,23,23
3459,W,67.0%,23,23
421,W,57.0%,23,23
2990,W,68.0%,23,23
4579,W,72.0%,23,23
2931,W,59.0%,23,23
4090,W,76.0%,23,23
492,W,45.0%,23,23
66,W,58.0%,23,23
4251,W,62.0%,23,23
1463,W,60.0%,23,23
2960,W,43.0%,23,23
1474,W,75.0%,23,23
744,W,58.0%,23,23
2388,W,67.0%,23,23
2642,W,73.0%,23,23
818,W,45.0%,23,23
3126,W,56.0%,23,23
187,W,58.0%,23,23
656,W,52.0%,23,23
3236,W,56.0%,23,23
1818,W,69.0%,23,23
1668,W,68.0%,23,23
3909,W,59.0%,23,23
4332,W,56.0%,23,23
1558,W,62.0%,23,23
1278,W,81.0%,23,23
103,W,51.0%,23,23
635,W,53.0%,23,23
4231,W,57.0%,23,23
1095,W,47.0%,23,23
525,W,66.0%,23,23
1434,W,55.0%,23,23
4559,W,55.0%,23,23
418,W,54.0%,23,23
977,W,62.0%,23,23
3757,W,63.0%,23,23
2582,W,72.0%,23,23
2527,W,56.0%,23,23
4320,W,70.0%,23,23
1837,W,78.0%,23,23
2305,W,70.0%,23,23
2031,W,50.0%,23,23
71,W,54.0%,23,23
4154,W,75.0%,23,23
4416,W,67.0%,23,23
5005,W,65.0%,23,23
2060,W,44.0%,23,23
2476,W,73.0%,23,23
1370,W,59.0%,23,23
3991,W,55.0%,23,23
644,W,75.0%,23,23
1867,W,64.0%,23,23
697,W,82.0%,23,23
1654,W,65.0%,23,23
2492,W,42.0%,23,23
2936,W,53.0%,23,23
5274,W,39.0%,23,23
3035,W,63.0%,23,23
900,W,60.0%,23,23
3664,W,55.0%,23,23
4032,W,62.0%,23,23
239,W,78.0%,23,23
1410,W,62.0%,23,23
4669,W,70.0%,23,23
5269,W,67.0%,23,23
506,W,52.0%,23,23
4955,W,62.0%,23,23
861,W,58.0%,23,23
2225,W,72.0%,23,23
2131,W,49.0%,23,23
3919,W,35.0%,23,23
523,W,63.0%,23,23
3552,W,72.0%,23,23
287,W,58.0%,23,23
670,W,57.0%,23,23
740,W,57.0%,23,23
794,W,80.0%,23,23
2533,W,51.0%,23,23
212,W,75.0%,23,23
3143,W,64.0%,23,23
5200,W,39.0%,23,23
2600,W,46.0%,23,23
1534,W,59.0%,23,23
718,W,59.0%,23,23
4715,W,81.0%,23,23
562,W,72.0%,23,23
3551,W,62.0%,23,23
2276,W,68.0%,23,23
2214,W,49.0%,23,23
4635,W,63.0%,23,23
4695,W,53.0%,23,23
291,W,50.0%,23,23
3438,W,57.0%,23,23
3944,W,70.0%,23,23
3227,W,71.0%,23,23
2648,W,59.0%,23,23
2270,W,61.0%,23,23
2814,W,52.0%,23,23
292,W,63.0%,23,23
4132,W,46.0%,23,23
515,W,72.0%,23,23
3722,W,82.0%,23,23
1143,W,41.0%,23,23
2856,W,50.0%,23,23
1408,W,61.0%,23,23
3058,W,51.0%,23,23
331,W,53.0%,23,23
1196,W,59.0%,23,23
3926,W,58.0%,23,23
3959,W,66.0%,23,23
3279,W,55.0%,23,23
1021,W,71.0%,23,23
237,W,83.0%,23,23
2918,W,60.0%,23,23
4199,W,56.0%,23,23
3494,W,64.0%,23,23
2873,W,73.0%,23,23
663,W,58.0%,23,23
3986,W,64.0%,23,23
4999,W,80.0%,23,23
2471,W,63.0%,23,23
2610,W,81.0%,23,23
992,W,70.0%,23,23
1383,W,66.0%,23,23
284,W,70.0%,23,23
3217,W,68.0%,23,23
3825,W,74.0%,23,23
3782,W,61.0%,23,23
4014,W,63.0%,23,23
2598,W,51.0%,23,23
4692,W,62.0%,23,23
5437,W,48.0%,23,23
2484,W,63.0%,23,23
5201,W,56.0%,23,23
5069,W,62.0%,23,23
3441,W,57.0%,23,23
4863,W,60.0%,23,23
3658,W,64.0%,23,23
908,W,72.0%,23,23
3476,W,72.0%,23,23
4370,W,75.0%,23,23
590,W,68.0%,23,23
20,W,60.0%,23,23
2940,W,65.0%,23,23
2286,W,55.0%,23,23
481,W,57.0%,23,23
1388,W,66.0%,23,23
910,W,71.0%,23,23
3370,W,67.0%,23,23
901,W,48.0%,23,23
4650,W,70.0%,23,23
806,W,75.0%,23,23
1298,W,46.0%,23,23
2906,W,79.0%,23,23
4533,W,75.0%,23,23
3080,W,74.0%,23,23
4927,W,69.0%,23,23
2961,W,73.0%,23,23
3842,W,61.0%,23,23
2252,W,69.0%,23,23
349,W,90.0%,23,23
1657,W,72.0%,23,23
3140,W,76.0%,23,23
599,W,44.0%,23,23
1799,W,68.0%,23,23
645,W,62.0%,23,23
5314,W,63.0%,23,23
5441,W,74.0%,23,23
5311,W,58.0%,23,23
1041,W,65.0%,23,23
4520,W,73.0%,23,23
217,W,66.0%,23,23
3869,W,64.0%,23,23
792,W,65.0%,23,23
5285,W,83.0%,23,23
4477,W,66.0%,23,23
4545,W,57.0%,23,23
3184,W,38.0%,23,23
3469,W,59.0%,23,23
4800,W,57.0%,23,23
859,W,59.0%,23,23
1012,W,45.0%,23,23
993,W,52.0%,23,23
4317,W,61.0%,23,23
3092,W,52.0%,23,23
3081,W,62.0%,23,23
4195,W,50.0%,23,23
837,W,67.0%,23,23
4028,W,60.0%,23,23
3024,W,72.0%,23,23
2347,W,63.0%,23,23
3485,W,59.0%,23,23
3387,W,58.0%,23,23
1372,W,71.0%,23,23
1035,W,52.0%,23,23
1242,W,64.0%,23,23
383,W,59.0%,23,23
3522,W,73.0%,23,23
2162,W,70.0%,23,23
4731,W,50.0%,23,23
1369,W,85.0%,23,23
4714,W,78.0%,23,23
1263,W,56.0%,23,23
1751,W,70.0%,23,23
3955,W,94.0%,23,23
2213,W,72.0%,23,23
1325,W,64.0%,23,23
4764,W,77.0%,23,23
926,W,44.0%,23,23
2443,W,63.0%,23,23
3288,W,69.0%,23,23
426,W,70.0%,23,23
2487,W,68.0%,23,23
651,W,55.0%,23,23
1588,W,67.0%,23,23
3640,W,66.0%,23,23
