MATRIC#,SEASON,SURVEY_SCORE,STARTINGYR,MATRICYR
2889,W,60.0%,23,22
3170,W,70.0%,23,22
3360,W,60.0%,23,22
1676,W,68.0%,23,22
3368,W,70.0%,23,22
2222,W,70.0%,23,22
3622,W,75.0%,23,22
1250,W,68.0%,23,22
3069,W,57.0%,23,22
2783,W,56.0%,23,22
886,W,62.0%,23,22
479,W,73.0%,23,22
1646,W,60.0%,23,22
3605,W,67.0%,23,22
3541,W,60.0%,23,22
2654,W,66.0%,23,22
2543,W,65.0%,23,22
3526,W,61.0%,23,22
1735,W,61.0%,23,22
2468,W,56.0%,23,22
1836,W,61.0%,23,22
3158,W,66.0%,23,22
3703,W,61.0%,23,22
3054,W,72.0%,23,22
2469,W,68.0%,23,22
2016,W,84.0%,23,22
2391,W,62.0%,23,22
3563,W,51.0%,23,22
1582,W,68.0%,23,22
2841,W,58.0%,23,22
3044,W,69.0%,23,22
678,W,58.0%,23,22
2092,W,85.0%,23,22
2734,W,71.0%,23,22
3697,W,56.0%,23,22
1229,W,72.0%,23,22
908,W,55.0%,23,22
750,W,51.0%,23,22
1520,W,65.0%,23,22
1258,W,47.0%,23,22
176,W,60.0%,23,22
3337,W,55.0%,23,22
3882,W,37.0%,23,22
1838,W,75.0%,23,22
3351,W,66.0%,23,22
499,W,72.0%,23,22
900,W,67.0%,23,22
842,W,50.0%,23,22
3390,W,69.0%,23,22
1403,W,68.0%,23,22
1203,W,51.0%,23,22
2641,W,62.0%,23,22
232,W,74.0%,23,22
215,W,66.0%,23,22
242,W,79.0%,23,22
2488,W,75.0%,23,22
1044,W,75.0%,23,22
197,W,60.0%,23,22
109,W,59.0%,23,22
3558,W,60.0%,23,22
3320,W,61.0%,23,22
1993,W,62.0%,23,22
837,W,76.0%,23,22
2993,W,69.0%,23,22
1584,W,72.0%,23,22
1280,W,60.0%,23,22
3903,W,51.0%,23,22
2787,W,65.0%,23,22
3082,W,67.0%,23,22
3459,W,71.0%,23,22
167,W,64.0%,23,22
3011,W,66.0%,23,22
1348,W,47.0%,23,22
2934,W,64.0%,23,22
2608,W,64.0%,23,22
3310,W,57.0%,23,22
91,W,61.0%,23,22
1586,W,55.0%,23,22
8,W,71.0%,23,22
3270,W,62.0%,23,22
2834,W,67.0%,23,22
2839,W,63.0%,23,22
599,W,70.0%,23,22
2649,W,88.0%,23,22
2056,W,49.0%,23,22
1869,W,58.0%,23,22
757,W,75.0%,23,22
989,W,66.0%,23,22
1504,W,56.0%,23,22
2798,W,57.0%,23,22
3781,W,72.0%,23,22
2436,W,60.0%,23,22
3467,W,41.0%,23,22
860,W,92.0%,23,22
1798,W,49.0%,23,22
3439,W,65.0%,23,22
3726,W,72.0%,23,22
1829,W,63.0%,23,22
3440,W,50.0%,23,22
3167,W,57.0%,23,22
3283,W,66.0%,23,22
478,W,62.0%,23,22
879,W,58.0%,23,22
375,W,55.0%,23,22
3242,W,53.0%,23,22
3137,W,46.0%,23,22
3664,W,68.0%,23,22
3701,W,63.0%,23,22
1066,W,56.0%,23,22
1893,W,69.0%,23,22
3783,W,65.0%,23,22
2182,W,60.0%,23,22
2206,W,77.0%,23,22
2184,W,43.0%,23,22
1768,W,68.0%,23,22
791,W,73.0%,23,22
1075,W,73.0%,23,22
3693,W,63.0%,23,22
2311,W,73.0%,23,22
123,W,81.0%,23,22
1879,W,80.0%,23,22
1406,W,59.0%,23,22
3020,W,56.0%,23,22
3446,W,55.0%,23,22
1118,W,51.0%,23,22
3590,W,63.0%,23,22
1661,W,44.0%,23,22
1091,W,65.0%,23,22
1725,W,61.0%,23,22
603,W,70.0%,23,22
3123,W,57.0%,23,22
803,W,59.0%,23,22
799,W,85.0%,23,22
2230,W,51.0%,23,22
1606,W,59.0%,23,22
2204,W,56.0%,23,22
3681,W,46.0%,23,22
1822,W,74.0%,23,22
3670,W,69.0%,23,22
324,W,59.0%,23,22
3843,W,55.0%,23,22
3186,W,55.0%,23,22
1541,W,59.0%,23,22
2560,W,77.0%,23,22
710,W,63.0%,23,22
2484,W,54.0%,23,22
770,W,75.0%,23,22
558,W,58.0%,23,22
452,W,73.0%,23,22
385,W,58.0%,23,22
2923,W,83.0%,23,22
768,W,66.0%,23,22
90,W,63.0%,23,22
1186,W,71.0%,23,22
1479,W,57.0%,23,22
1314,W,52.0%,23,22
2280,W,73.0%,23,22
1579,W,59.0%,23,22
590,W,75.0%,23,22
2328,W,44.0%,23,22
2849,W,52.0%,23,22
3171,W,54.0%,23,22
2060,W,78.0%,23,22
2915,W,65.0%,23,22
1570,W,64.0%,23,22
3668,W,82.0%,23,22
2442,W,56.0%,23,22
3792,W,57.0%,23,22
2342,W,65.0%,23,22
3998,W,64.0%,23,22
3879,W,70.0%,23,22
3343,W,85.0%,23,22
1971,W,63.0%,23,22
1134,W,59.0%,23,22
3971,W,60.0%,23,22
1653,W,59.0%,23,22
915,W,57.0%,23,22
258,W,70.0%,23,22
1309,W,70.0%,23,22
867,W,54.0%,23,22
2089,W,64.0%,23,22
2749,W,60.0%,23,22
1918,W,50.0%,23,22
2724,W,49.0%,23,22
133,W,64.0%,23,22
1001,W,83.0%,23,22
3584,W,84.0%,23,22
1042,W,59.0%,23,22
2931,W,51.0%,23,22
1544,W,40.0%,23,22
3240,W,52.0%,23,22
1324,W,72.0%,23,22
1807,W,59.0%,23,22
358,W,72.0%,23,22
3275,W,61.0%,23,22
732,W,51.0%,23,22
1238,W,76.0%,23,22
381,W,58.0%,23,22
3012,W,70.0%,23,22
967,W,72.0%,23,22
3938,W,68.0%,23,22
1500,W,45.0%,23,22
2532,W,58.0%,23,22
2367,W,63.0%,23,22
3397,W,79.0%,23,22
3207,W,68.0%,23,22
3592,W,54.0%,23,22
734,W,52.0%,23,22
3570,W,89.0%,23,22
3657,W,61.0%,23,22
831,W,65.0%,23,22
3951,W,77.0%,23,22
1307,W,75.0%,23,22
1402,W,61.0%,23,22
471,W,76.0%,23,22
1548,W,74.0%,23,22
2368,W,75.0%,23,22
948,W,73.0%,23,22
121,W,36.0%,23,22
378,W,66.0%,23,22
118,W,47.0%,23,22
517,W,59.0%,23,22
735,W,73.0%,23,22
686,W,56.0%,23,22
2570,W,67.0%,23,22
3028,W,63.0%,23,22
2668,W,50.0%,23,22
120,W,58.0%,23,22
2295,W,55.0%,23,22
3834,W,68.0%,23,22
3114,W,87.0%,23,22
2402,W,48.0%,23,22
1487,W,47.0%,23,22
1218,W,84.0%,23,22
875,W,67.0%,23,22
3964,W,48.0%,23,22
2002,W,82.0%,23,22
1513,W,54.0%,23,22
393,W,72.0%,23,22
188,W,59.0%,23,22
2514,W,69.0%,23,22
1853,W,48.0%,23,22
1072,W,62.0%,23,22
629,W,67.0%,23,22
1305,W,77.0%,23,22
2919,W,42.0%,23,22
3110,W,75.0%,23,22
3536,W,80.0%,23,22
986,W,78.0%,23,22
3119,W,81.0%,23,22
2805,W,78.0%,23,22
3268,W,67.0%,23,22
947,W,54.0%,23,22
2621,W,69.0%,23,22
2894,W,82.0%,23,22
3040,W,67.0%,23,22
3200,W,61.0%,23,22
1477,W,68.0%,23,22
245,W,69.0%,23,22
446,W,78.0%,23,22
2627,W,85.0%,23,22
1328,W,70.0%,23,22
902,W,75.0%,23,22
1304,W,48.0%,23,22
633,W,64.0%,23,22
1451,W,61.0%,23,22
2515,W,64.0%,23,22
1919,W,55.0%,23,22
416,W,66.0%,23,22
3740,W,71.0%,23,22
436,W,57.0%,23,22
1820,W,62.0%,23,22
3211,W,80.0%,23,22
107,W,51.0%,23,22
1839,W,66.0%,23,22
2985,W,75.0%,23,22
2485,W,75.0%,23,22
2796,W,55.0%,23,22
267,W,64.0%,23,22
2164,W,58.0%,23,22
790,W,59.0%,23,22
236,W,56.0%,23,22
2911,W,50.0%,23,22
3723,W,72.0%,23,22
3816,W,73.0%,23,22
3321,W,51.0%,23,22
1667,W,68.0%,23,22
3433,W,87.0%,23,22
437,W,70.0%,23,22
2171,W,70.0%,23,22
3197,W,51.0%,23,22
3608,W,57.0%,23,22
1240,W,63.0%,23,22
547,W,70.0%,23,22
982,W,71.0%,23,22
658,W,68.0%,23,22
2559,W,83.0%,23,22
1635,W,59.0%,23,22
2309,W,69.0%,23,22
73,W,75.0%,23,22
1823,W,87.0%,23,22
2618,W,76.0%,23,22
213,W,65.0%,23,22
1575,W,80.0%,23,22
2335,W,53.0%,23,22
2477,W,71.0%,23,22
1422,W,82.0%,23,22
991,W,67.0%,23,22
370,W,69.0%,23,22
2449,W,76.0%,23,22
1817,W,72.0%,23,22
3981,W,65.0%,23,22
2587,W,61.0%,23,22
1301,W,56.0%,23,22
2191,W,58.0%,23,22
2042,W,85.0%,23,22
3533,W,57.0%,23,22
1962,W,55.0%,23,22
1733,W,85.0%,23,22
93,W,81.0%,23,22
3990,W,48.0%,23,22
2173,W,57.0%,23,22
2832,W,69.0%,23,22
2274,W,62.0%,23,22
142,W,72.0%,23,22
896,W,67.0%,23,22
3651,W,61.0%,23,22
495,W,77.0%,23,22
162,W,51.0%,23,22
808,W,61.0%,23,22
2977,W,63.0%,23,22
132,W,51.0%,23,22
1306,W,84.0%,23,22
3153,W,62.0%,23,22
2684,W,58.0%,23,22
876,W,69.0%,23,22
887,W,79.0%,23,22
3811,W,75.0%,23,22
1190,W,70.0%,23,22
2850,W,62.0%,23,22
2742,W,52.0%,23,22
2240,W,81.0%,23,22
1223,W,54.0%,23,22
921,W,56.0%,23,22
332,W,53.0%,23,22
3327,W,81.0%,23,22
3324,W,63.0%,23,22
1777,W,57.0%,23,22
1684,W,64.0%,23,22
3297,W,79.0%,23,22
3959,W,63.0%,23,22
1780,W,45.0%,23,22
3362,W,56.0%,23,22
1222,W,54.0%,23,22
2620,W,77.0%,23,22
2078,W,61.0%,23,22
3354,W,66.0%,23,22
2051,W,64.0%,23,22
2239,W,84.0%,23,22
1006,W,52.0%,23,22
2862,W,68.0%,23,22
3665,W,58.0%,23,22
41,W,56.0%,23,22
3276,W,60.0%,23,22
3600,W,59.0%,23,22
1952,W,58.0%,23,22
1887,W,44.0%,23,22
3885,W,69.0%,23,22
260,W,64.0%,23,22
716,W,57.0%,23,22
2223,W,63.0%,23,22
552,W,71.0%,23,22
2730,W,71.0%,23,22
1866,W,68.0%,23,22
3833,W,55.0%,23,22
2463,W,68.0%,23,22
1346,W,70.0%,23,22
627,W,70.0%,23,22
1142,W,57.0%,23,22
2301,W,84.0%,23,22
10,W,70.0%,23,22
1426,W,64.0%,23,22
1791,W,56.0%,23,22
1085,W,57.0%,23,22
2909,W,44.0%,23,22
3852,W,77.0%,23,22
2131,W,64.0%,23,22
2888,W,61.0%,23,22
42,W,82.0%,23,22
3530,W,70.0%,23,22
754,W,60.0%,23,22
3131,W,65.0%,23,22
1556,W,56.0%,23,22
1182,W,43.0%,23,22
1465,W,49.0%,23,22
241,W,65.0%,23,22
2387,W,67.0%,23,22
14,W,66.0%,23,22
3041,W,52.0%,23,22
3056,W,72.0%,23,22
3301,W,74.0%,23,22
2561,W,63.0%,23,22
1726,W,69.0%,23,22
979,W,78.0%,23,22
493,W,73.0%,23,22
3049,W,56.0%,23,22
3048,W,67.0%,23,22
354,W,68.0%,23,22
3933,W,67.0%,23,22
545,W,75.0%,23,22
1794,W,58.0%,23,22
2354,W,74.0%,23,22
646,W,54.0%,23,22
3739,W,73.0%,23,22
3372,W,52.0%,23,22
2905,W,70.0%,23,22
1310,W,86.0%,23,22
329,W,77.0%,23,22
3155,W,54.0%,23,22
1088,W,51.0%,23,22
1043,W,63.0%,23,22
1007,W,77.0%,23,22
3391,W,49.0%,23,22
2598,W,62.0%,23,22
1199,W,60.0%,23,22
684,W,73.0%,23,22
1191,W,57.0%,23,22
2299,W,55.0%,23,22
3013,W,64.0%,23,22
1654,W,61.0%,23,22
1942,W,73.0%,23,22
944,W,69.0%,23,22
3839,W,63.0%,23,22
1947,W,74.0%,23,22
3865,W,73.0%,23,22
2117,W,53.0%,23,22
2665,W,48.0%,23,22
1672,W,62.0%,23,22
1107,W,68.0%,23,22
187,W,58.0%,23,22
3528,W,68.0%,23,22
1148,W,55.0%,23,22
1965,W,70.0%,23,22
1612,W,65.0%,23,22
1366,W,64.0%,23,22
631,W,74.0%,23,22
1027,W,63.0%,23,22
190,W,57.0%,23,22
3100,W,54.0%,23,22
207,W,51.0%,23,22
3037,W,72.0%,23,22
2793,W,57.0%,23,22
3724,W,66.0%,23,22
3486,W,58.0%,23,22
3891,W,71.0%,23,22
56,W,62.0%,23,22
3929,W,81.0%,23,22
3026,W,57.0%,23,22
25,W,58.0%,23,22
3311,W,65.0%,23,22
458,W,58.0%,23,22
3943,W,62.0%,23,22
992,W,66.0%,23,22
828,W,51.0%,23,22
1273,W,51.0%,23,22
2496,W,70.0%,23,22
2738,W,78.0%,23,22
2259,W,55.0%,23,22
3083,W,77.0%,23,22
3024,W,74.0%,23,22
364,W,53.0%,23,22
1881,W,57.0%,23,22
3113,W,56.0%,23,22
2557,W,64.0%,23,22
3413,W,80.0%,23,22
752,W,70.0%,23,22
1920,W,41.0%,23,22
2022,W,70.0%,23,22
3713,W,70.0%,23,22
1102,W,65.0%,23,22
810,W,44.0%,23,22
428,W,63.0%,23,22
1915,W,60.0%,23,22
539,W,84.0%,23,22
3676,W,63.0%,23,22
2028,W,59.0%,23,22
2045,W,64.0%,23,22
3950,W,55.0%,23,22
391,W,74.0%,23,22
69,W,46.0%,23,22
3045,W,67.0%,23,22
2378,W,65.0%,23,22
3425,W,40.0%,23,22
2180,W,69.0%,23,22
2736,W,52.0%,23,22
2573,W,64.0%,23,22
3152,W,56.0%,23,22
2245,W,63.0%,23,22
745,W,55.0%,23,22
3880,W,75.0%,23,22
305,W,62.0%,23,22
2582,W,62.0%,23,22
3262,W,74.0%,23,22
2444,W,86.0%,23,22
346,W,60.0%,23,22
2251,W,65.0%,23,22
1206,W,50.0%,23,22
2721,W,53.0%,23,22
103,W,35.0%,23,22
1594,W,51.0%,23,22
189,W,68.0%,23,22
307,W,74.0%,23,22
2947,W,50.0%,23,22
3291,W,69.0%,23,22
2791,W,77.0%,23,22
3916,W,72.0%,23,22
1321,W,53.0%,23,22
450,W,51.0%,23,22
2255,W,65.0%,23,22
1418,W,91.0%,23,22
2991,W,82.0%,23,22
2420,W,51.0%,23,22
1605,W,50.0%,23,22
2672,W,55.0%,23,22
1634,W,71.0%,23,22
1380,W,57.0%,23,22
1789,W,70.0%,23,22
244,W,80.0%,23,22
411,W,47.0%,23,22
3862,W,67.0%,23,22
2740,W,65.0%,23,22
931,W,68.0%,23,22
2694,W,55.0%,23,22
1433,W,59.0%,23,22
3962,W,65.0%,23,22
235,W,79.0%,23,22
3138,W,45.0%,23,22
201,W,62.0%,23,22
3819,W,84.0%,23,22
226,W,57.0%,23,22
2709,W,72.0%,23,22
1045,W,75.0%,23,22
3237,W,67.0%,23,22
888,W,74.0%,23,22
1811,W,89.0%,23,22
486,W,63.0%,23,22
2537,W,73.0%,23,22
2907,W,51.0%,23,22
2540,W,58.0%,23,22
966,W,57.0%,23,22
3818,W,65.0%,23,22
530,W,55.0%,23,22
1388,W,56.0%,23,22
1428,W,62.0%,23,22
46,W,53.0%,23,22
2820,W,75.0%,23,22
45,W,63.0%,23,22
448,W,68.0%,23,22
1299,W,70.0%,23,22
3286,W,50.0%,23,22
2870,W,77.0%,23,22
3162,W,60.0%,23,22
18,W,69.0%,23,22
675,W,52.0%,23,22
1999,W,49.0%,23,22
351,W,82.0%,23,22
883,W,63.0%,23,22
2247,W,61.0%,23,22
585,W,52.0%,23,22
1892,W,65.0%,23,22
3051,W,68.0%,23,22
865,W,73.0%,23,22
3715,W,70.0%,23,22
429,W,69.0%,23,22
2264,W,64.0%,23,22
1486,W,85.0%,23,22
2952,W,60.0%,23,22
1141,W,67.0%,23,22
2628,W,78.0%,23,22
487,W,64.0%,23,22
3501,W,65.0%,23,22
240,W,65.0%,23,22
3146,W,63.0%,23,22
3364,W,54.0%,23,22
2516,W,44.0%,23,22
3687,W,60.0%,23,22
2362,W,68.0%,23,22
554,W,76.0%,23,22
2974,W,60.0%,23,22
40,W,72.0%,23,22
3416,W,56.0%,23,22
1543,W,90.0%,23,22
1885,W,43.0%,23,22
3314,W,40.0%,23,22
1157,W,65.0%,23,22
255,W,51.0%,23,22
2679,W,62.0%,23,22
2657,W,56.0%,23,22
1318,W,67.0%,23,22
2924,W,63.0%,23,22
1913,W,59.0%,23,22
1876,W,51.0%,23,22
520,W,75.0%,23,22
3212,W,65.0%,23,22
538,W,62.0%,23,22
2377,W,59.0%,23,22
2586,W,85.0%,23,22
2069,W,81.0%,23,22
433,W,67.0%,23,22
2813,W,64.0%,23,22
3415,W,67.0%,23,22
2542,W,52.0%,23,22
392,W,70.0%,23,22
2541,W,60.0%,23,22
1122,W,61.0%,23,22
1427,W,74.0%,23,22
1152,W,55.0%,23,22
3850,W,51.0%,23,22
2212,W,58.0%,23,22
978,W,57.0%,23,22
2764,W,68.0%,23,22
2339,W,62.0%,23,22
1831,W,65.0%,23,22
3245,W,50.0%,23,22
3907,W,60.0%,23,22
1577,W,76.0%,23,22
2664,W,58.0%,23,22
607,W,43.0%,23,22
3018,W,71.0%,23,22
2897,W,62.0%,23,22
2748,W,55.0%,23,22
1379,W,71.0%,23,22
1927,W,59.0%,23,22
1089,W,63.0%,23,22
1050,W,66.0%,23,22
1397,W,70.0%,23,22
488,W,63.0%,23,22
666,W,55.0%,23,22
2273,W,75.0%,23,22
3736,W,81.0%,23,22
366,W,65.0%,23,22
2674,W,54.0%,23,22
3406,W,59.0%,23,22
1029,W,75.0%,23,22
1185,W,59.0%,23,22
1146,W,56.0%,23,22
2567,W,51.0%,23,22
996,W,53.0%,23,22
1448,W,80.0%,23,22
3737,W,80.0%,23,22
2451,W,60.0%,23,22
2499,W,71.0%,23,22
785,W,86.0%,23,22
3706,W,68.0%,23,22
713,W,62.0%,23,22
136,W,77.0%,23,22
3866,W,71.0%,23,22
3921,W,56.0%,23,22
1065,W,52.0%,23,22
3727,W,43.0%,23,22
515,W,82.0%,23,22
2380,W,60.0%,23,22
1957,W,74.0%,23,22
1509,W,58.0%,23,22
905,W,60.0%,23,22
129,W,58.0%,23,22
2348,W,76.0%,23,22
984,W,65.0%,23,22
1932,W,86.0%,23,22
30,W,70.0%,23,22
731,W,74.0%,23,22
861,W,69.0%,23,22
1425,W,64.0%,23,22
3460,W,70.0%,23,22
1264,W,65.0%,23,22
3604,W,60.0%,23,22
3172,W,63.0%,23,22
3476,W,74.0%,23,22
3316,W,52.0%,23,22
1963,W,81.0%,23,22
61,W,54.0%,23,22
2968,W,50.0%,23,22
3653,W,85.0%,23,22
3224,W,67.0%,23,22
1573,W,69.0%,23,22
2908,W,43.0%,23,22
3904,W,45.0%,23,22
3642,W,68.0%,23,22
787,W,57.0%,23,22
2840,W,62.0%,23,22
1109,W,57.0%,23,22
350,W,75.0%,23,22
282,W,79.0%,23,22
3982,W,81.0%,23,22
419,W,45.0%,23,22
3453,W,58.0%,23,22
748,W,43.0%,23,22
2480,W,57.0%,23,22
594,W,57.0%,23,22
3864,W,56.0%,23,22
1934,W,68.0%,23,22
2808,W,65.0%,23,22
1115,W,64.0%,23,22
279,W,72.0%,23,22
1602,W,50.0%,23,22
158,W,75.0%,23,22
1015,W,73.0%,23,22
3802,W,58.0%,23,22
522,W,69.0%,23,22
546,W,57.0%,23,22
3399,W,57.0%,23,22
276,W,57.0%,23,22
1207,W,86.0%,23,22
2643,W,83.0%,23,22
2397,W,45.0%,23,22
3274,W,80.0%,23,22
1639,W,65.0%,23,22
2290,W,49.0%,23,22
2819,W,56.0%,23,22
1514,W,69.0%,23,22
682,W,74.0%,23,22
3680,W,55.0%,23,22
827,W,60.0%,23,22
2291,W,76.0%,23,22
2828,W,74.0%,23,22
2453,W,67.0%,23,22
1787,W,45.0%,23,22
1156,W,41.0%,23,22
763,W,41.0%,23,22
2714,W,60.0%,23,22
2946,W,61.0%,23,22
1063,W,68.0%,23,22
2327,W,53.0%,23,22
2527,W,82.0%,23,22
3081,W,82.0%,23,22
60,W,74.0%,23,22
2090,W,69.0%,23,22
795,W,51.0%,23,22
230,W,47.0%,23,22
3937,W,93.0%,23,22
3060,W,68.0%,23,22
625,W,79.0%,23,22
2136,W,66.0%,23,22
3335,W,65.0%,23,22
3742,W,90.0%,23,22
1787,W,45.0%,23,22
2888,W,61.0%,23,22
2387,W,67.0%,23,22
1328,W,70.0%,23,22
517,W,59.0%,23,22
1556,W,56.0%,23,22
2897,W,62.0%,23,22
2608,W,64.0%,23,22
2239,W,84.0%,23,22
3921,W,56.0%,23,22
91,W,61.0%,23,22
3162,W,60.0%,23,22
547,W,70.0%,23,22
3604,W,60.0%,23,22
1134,W,59.0%,23,22
2913,W,56.0%,23,22
133,W,64.0%,23,22
682,W,74.0%,23,22
1999,W,49.0%,23,22
1811,W,89.0%,23,22
3343,W,85.0%,23,22
3460,W,70.0%,23,22
187,W,58.0%,23,22
16,W,55.0%,23,22
236,W,56.0%,23,22
3664,W,68.0%,23,22
1646,W,60.0%,23,22
2947,W,50.0%,23,22
364,W,53.0%,23,22
860,W,92.0%,23,22
2444,W,86.0%,23,22
2573,W,64.0%,23,22
1258,W,47.0%,23,22
3808,W,78.0%,23,22
1222,W,54.0%,23,22
226,W,57.0%,23,22
2798,W,57.0%,23,22
1122,W,61.0%,23,22
1726,W,69.0%,23,22
3783,W,65.0%,23,22
3276,W,60.0%,23,22
732,W,51.0%,23,22
