MATRIC#,SEASON,SURVEY_SCORE,STARTINGYR,MATRICYR
2784,W,81.0%,23,22
441,W,78.0%,23,22
2262,W,55.0%,23,22
1434,W,66.0%,23,22
846,W,61.0%,23,22
3088,W,54.0%,23,22
2517,W,52.0%,23,22
1703,W,61.0%,23,22
2937,W,59.0%,23,22
1401,W,59.0%,23,22
3259,W,47.0%,23,22
3688,W,68.0%,23,22
3376,W,48.0%,23,22
2208,W,32.0%,23,22
144,W,56.0%,23,22
3402,W,48.0%,23,22
1337,W,44.0%,23,22
2406,W,64.0%,23,22
21,W,73.0%,23,22
3765,W,59.0%,23,22
3782,W,79.0%,23,22
3999,W,60.0%,23,22
3471,W,73.0%,23,22
3005,W,73.0%,23,22
2225,W,68.0%,23,22
382,W,54.0%,23,22
789,W,61.0%,23,22
1119,W,56.0%,23,22
2357,W,60.0%,23,22
3265,W,65.0%,23,22
535,W,76.0%,23,22
2874,W,58.0%,23,22
3805,W,43.0%,23,22
359,W,75.0%,23,22
1990,W,63.0%,23,22
3807,W,62.0%,23,22
472,W,64.0%,23,22
1028,W,72.0%,23,22
1248,W,68.0%,23,22
2232,W,72.0%,23,22
1790,W,69.0%,23,22
3987,W,67.0%,23,22
3855,W,61.0%,23,22
2202,W,48.0%,23,22
2747,W,40.0%,23,22
70,W,73.0%,23,22
315,W,78.0%,23,22
663,W,78.0%,23,22
2293,W,43.0%,23,22
3414,W,75.0%,23,22
1767,W,48.0%,23,22
2138,W,60.0%,23,22
1370,W,69.0%,23,22
292,W,66.0%,23,22
1501,W,77.0%,23,22
2369,W,60.0%,23,22
2720,W,57.0%,23,22
37,W,38.0%,23,22
2988,W,49.0%,23,22
430,W,67.0%,23,22
2033,W,65.0%,23,22
3871,W,55.0%,23,22
1290,W,80.0%,23,22
2476,W,64.0%,23,22
3084,W,60.0%,23,22
2838,W,73.0%,23,22
2186,W,70.0%,23,22
1851,W,65.0%,23,22
254,W,69.0%,23,22
3305,W,49.0%,23,22
1776,W,54.0%,23,22
2008,W,85.0%,23,22
2176,W,54.0%,23,22
3625,W,60.0%,23,22
1673,W,59.0%,23,22
1022,W,66.0%,23,22
2466,W,44.0%,23,22
3505,W,75.0%,23,22
264,W,70.0%,23,22
3461,W,67.0%,23,22
3614,W,60.0%,23,22
74,W,74.0%,23,22
200,W,72.0%,23,22
2667,W,56.0%,23,22
2631,W,68.0%,23,22
2904,W,61.0%,23,22
1414,W,56.0%,23,22
2785,W,50.0%,23,22
460,W,57.0%,23,22
3596,W,53.0%,23,22
3434,W,78.0%,23,22
2705,W,58.0%,23,22
291,W,76.0%,23,22
719,W,57.0%,23,22
1101,W,81.0%,23,22
2050,W,59.0%,23,22
2646,W,72.0%,23,22
1909,W,65.0%,23,22
901,W,71.0%,23,22
3322,W,68.0%,23,22
800,W,68.0%,23,22
2417,W,60.0%,23,22
832,W,69.0%,23,22
3732,W,59.0%,23,22
3729,W,72.0%,23,22
3473,W,73.0%,23,22
356,W,69.0%,23,22
2394,W,55.0%,23,22
1059,W,52.0%,23,22
654,W,88.0%,23,22
233,W,74.0%,23,22
3422,W,58.0%,23,22
2513,W,79.0%,23,22
2703,W,73.0%,23,22
874,W,70.0%,23,22
2165,W,54.0%,23,22
1429,W,71.0%,23,22
1040,W,76.0%,23,22
1442,W,72.0%,23,22
3096,W,65.0%,23,22
2893,W,65.0%,23,22
3784,W,58.0%,23,22
1764,W,74.0%,23,22
1590,W,62.0%,23,22
2558,W,64.0%,23,22
1732,W,63.0%,23,22
3206,W,68.0%,23,22
3828,W,77.0%,23,22
1441,W,60.0%,23,22
1744,W,63.0%,23,22
139,W,73.0%,23,22
3458,W,67.0%,23,22
904,W,55.0%,23,22
1786,W,65.0%,23,22
2581,W,61.0%,23,22
3624,W,68.0%,23,22
3303,W,67.0%,23,22
1130,W,51.0%,23,22
1998,W,73.0%,23,22
1900,W,63.0%,23,22
1407,W,67.0%,23,22
1055,W,67.0%,23,22
72,W,62.0%,23,22
3786,W,60.0%,23,22
1991,W,47.0%,23,22
3140,W,56.0%,23,22
1745,W,54.0%,23,22
1576,W,67.0%,23,22
664,W,70.0%,23,22
956,W,40.0%,23,22
2418,W,57.0%,23,22
1600,W,52.0%,23,22
2699,W,48.0%,23,22
85,W,62.0%,23,22
3009,W,53.0%,23,22
3993,W,69.0%,23,22
1298,W,79.0%,23,22
2994,W,57.0%,23,22
772,W,78.0%,23,22
3671,W,59.0%,23,22
3288,W,66.0%,23,22
1642,W,72.0%,23,22
740,W,71.0%,23,22
110,W,60.0%,23,22
3799,W,63.0%,23,22
613,W,71.0%,23,22
1671,W,76.0%,23,22
1329,W,69.0%,23,22
518,W,59.0%,23,22
2457,W,58.0%,23,22
1984,W,62.0%,23,22
1625,W,67.0%,23,22
568,W,54.0%,23,22
2228,W,62.0%,23,22
1742,W,62.0%,23,22
1175,W,55.0%,23,22
957,W,78.0%,23,22
3279,W,70.0%,23,22
928,W,75.0%,23,22
3628,W,50.0%,23,22
3175,W,62.0%,23,22
2407,W,63.0%,23,22
3296,W,55.0%,23,22
1702,W,76.0%,23,22
3432,W,59.0%,23,22
3986,W,60.0%,23,22
1322,W,54.0%,23,22
171,W,60.0%,23,22
3638,W,73.0%,23,22
2307,W,52.0%,23,22
2458,W,71.0%,23,22
325,W,74.0%,23,22
3791,W,73.0%,23,22
1562,W,59.0%,23,22
1365,W,58.0%,23,22
3449,W,36.0%,23,22
711,W,63.0%,23,22
3444,W,69.0%,23,22
477,W,54.0%,23,22
3043,W,79.0%,23,22
2882,W,74.0%,23,22
3635,W,64.0%,23,22
2126,W,65.0%,23,22
2097,W,52.0%,23,22
3611,W,66.0%,23,22
94,W,56.0%,23,22
2710,W,55.0%,23,22
198,W,70.0%,23,22
1154,W,51.0%,23,22
864,W,64.0%,23,22
3707,W,70.0%,23,22
63,W,63.0%,23,22
2497,W,37.0%,23,22
2446,W,92.0%,23,22
1147,W,63.0%,23,22
895,W,79.0%,23,22
1056,W,60.0%,23,22
2502,W,67.0%,23,22
1601,W,58.0%,23,22
3925,W,71.0%,23,22
1755,W,62.0%,23,22
2434,W,63.0%,23,22
647,W,58.0%,23,22
3725,W,66.0%,23,22
1078,W,65.0%,23,22
214,W,45.0%,23,22
2658,W,69.0%,23,22
2030,W,59.0%,23,22
3348,W,47.0%,23,22
3007,W,63.0%,23,22
659,W,60.0%,23,22
606,W,64.0%,23,22
2713,W,55.0%,23,22
3967,W,74.0%,23,22
357,W,53.0%,23,22
927,W,40.0%,23,22
528,W,66.0%,23,22
3977,W,53.0%,23,22
399,W,53.0%,23,22
955,W,81.0%,23,22
3721,W,73.0%,23,22
598,W,66.0%,23,22
873,W,64.0%,23,22
1824,W,59.0%,23,22
3837,W,54.0%,23,22
1706,W,56.0%,23,22
3659,W,36.0%,23,22
172,W,60.0%,23,22
1158,W,77.0%,23,22
2626,W,71.0%,23,22
137,W,58.0%,23,22
476,W,74.0%,23,22
3392,W,50.0%,23,22
249,W,65.0%,23,22
1108,W,68.0%,23,22
2345,W,42.0%,23,22
3824,W,69.0%,23,22
457,W,51.0%,23,22
1098,W,63.0%,23,22
985,W,66.0%,23,22
903,W,63.0%,23,22
1077,W,58.0%,23,22
1049,W,57.0%,23,22
3451,W,51.0%,23,22
534,W,88.0%,23,22
1930,W,51.0%,23,22
2593,W,78.0%,23,22
3992,W,74.0%,23,22
221,W,66.0%,23,22
977,W,44.0%,23,22
66,W,68.0%,23,22
2717,W,58.0%,23,22
3077,W,54.0%,23,22
2536,W,51.0%,23,22
571,W,67.0%,23,22
714,W,52.0%,23,22
3709,W,49.0%,23,22
1095,W,72.0%,23,22
2292,W,66.0%,23,22
2460,W,70.0%,23,22
3344,W,80.0%,23,22
2029,W,60.0%,23,22
1011,W,45.0%,23,22
1611,W,71.0%,23,22
1440,W,54.0%,23,22
1705,W,66.0%,23,22
2268,W,45.0%,23,22
3034,W,61.0%,23,22
146,W,58.0%,23,22
995,W,77.0%,23,22
3894,W,66.0%,23,22
1950,W,58.0%,23,22
943,W,75.0%,23,22
2112,W,48.0%,23,22
2109,W,52.0%,23,22
3510,W,67.0%,23,22
2053,W,59.0%,23,22
2093,W,68.0%,23,22
1259,W,85.0%,23,22
302,W,72.0%,23,22
3462,W,65.0%,23,22
2217,W,53.0%,23,22
3202,W,82.0%,23,22
77,W,73.0%,23,22
2143,W,62.0%,23,22
736,W,62.0%,23,22
2196,W,82.0%,23,22
1728,W,63.0%,23,22
1698,W,61.0%,23,22
1245,W,66.0%,23,22
1435,W,63.0%,23,22
2725,W,73.0%,23,22
3509,W,68.0%,23,22
1034,W,56.0%,23,22
1364,W,57.0%,23,22
589,W,69.0%,23,22
1874,W,66.0%,23,22
1685,W,70.0%,23,22
2617,W,49.0%,23,22
3166,W,61.0%,23,22
2675,W,61.0%,23,22
3989,W,69.0%,23,22
1454,W,78.0%,23,22
2329,W,53.0%,23,22
3593,W,58.0%,23,22
3621,W,61.0%,23,22
648,W,67.0%,23,22
2074,W,77.0%,23,22
1973,W,75.0%,23,22
959,W,80.0%,23,22
3194,W,42.0%,23,22
467,W,71.0%,23,22
504,W,66.0%,23,22
2635,W,53.0%,23,22
26,W,70.0%,23,22
1149,W,80.0%,23,22
3616,W,56.0%,23,22
1774,W,61.0%,23,22
451,W,60.0%,23,22
2510,W,46.0%,23,22
2996,W,84.0%,23,22
3370,W,65.0%,23,22
2047,W,62.0%,23,22
310,W,55.0%,23,22
3431,W,67.0%,23,22
2167,W,30.0%,23,22
1167,W,62.0%,23,22
2733,W,57.0%,23,22
1111,W,58.0%,23,22
856,W,60.0%,23,22
3798,W,79.0%,23,22
464,W,79.0%,23,22
1009,W,45.0%,23,22
2795,W,74.0%,23,22
3787,W,50.0%,23,22
544,W,59.0%,23,22
175,W,59.0%,23,22
635,W,71.0%,23,22
870,W,51.0%,23,22
2549,W,70.0%,23,22
693,W,55.0%,23,22
2917,W,86.0%,23,22
113,W,81.0%,23,22
3979,W,88.0%,23,22
1378,W,68.0%,23,22
2860,W,68.0%,23,22
3307,W,71.0%,23,22
3357,W,72.0%,23,22
3328,W,52.0%,23,22
641,W,67.0%,23,22
702,W,66.0%,23,22
3349,W,66.0%,23,22
894,W,52.0%,23,22
914,W,67.0%,23,22
2178,W,58.0%,23,22
2286,W,63.0%,23,22
216,W,76.0%,23,22
2823,W,74.0%,23,22
2046,W,66.0%,23,22
3704,W,70.0%,23,22
1655,W,55.0%,23,22
1717,W,82.0%,23,22
384,W,71.0%,23,22
3021,W,75.0%,23,22
3649,W,67.0%,23,22
1466,W,55.0%,23,22
2583,W,55.0%,23,22
2799,W,72.0%,23,22
3537,W,62.0%,23,22
1106,W,83.0%,23,22
1754,W,47.0%,23,22
1940,W,66.0%,23,22
286,W,68.0%,23,22
1447,W,73.0%,23,22
1420,W,61.0%,23,22
3803,W,53.0%,23,22
3125,W,53.0%,23,22
1184,W,82.0%,23,22
54,W,73.0%,23,22
642,W,46.0%,23,22
35,W,47.0%,23,22
3899,W,58.0%,23,22
1031,W,67.0%,23,22
2197,W,60.0%,23,22
3412,W,61.0%,23,22
3779,W,53.0%,23,22
2336,W,58.0%,23,22
2489,W,60.0%,23,22
2161,W,55.0%,23,22
2980,W,79.0%,23,22
2596,W,67.0%,23,22
112,W,70.0%,23,22
838,W,59.0%,23,22
3243,W,60.0%,23,22
942,W,53.0%,23,22
2479,W,56.0%,23,22
1974,W,54.0%,23,22
1269,W,64.0%,23,22
743,W,71.0%,23,22
2606,W,65.0%,23,22
1496,W,59.0%,23,22
2822,W,71.0%,23,22
1567,W,64.0%,23,22
3545,W,60.0%,23,22
116,W,82.0%,23,22
3627,W,76.0%,23,22
1390,W,65.0%,23,22
774,W,63.0%,23,22
592,W,42.0%,23,22
2728,W,65.0%,23,22
1202,W,64.0%,23,22
3780,W,47.0%,23,22
3761,W,66.0%,23,22
2179,W,64.0%,23,22
2403,W,62.0%,23,22
2906,W,81.0%,23,22
3683,W,68.0%,23,22
237,W,68.0%,23,22
2071,W,49.0%,23,22
916,W,52.0%,23,22
1783,W,71.0%,23,22
1924,W,65.0%,23,22
2013,W,74.0%,23,22
2912,W,68.0%,23,22
2443,W,60.0%,23,22
179,W,79.0%,23,22
3770,W,70.0%,23,22
2644,W,73.0%,23,22
3966,W,80.0%,23,22
3968,W,61.0%,23,22
3908,W,62.0%,23,22
3755,W,72.0%,23,22
765,W,49.0%,23,22
1163,W,48.0%,23,22
3829,W,51.0%,23,22
3235,W,54.0%,23,22
1553,W,53.0%,23,22
1225,W,55.0%,23,22
1670,W,72.0%,23,22
2130,W,63.0%,23,22
394,W,55.0%,23,22
2425,W,76.0%,23,22
1985,W,78.0%,23,22
3036,W,65.0%,23,22
2430,W,45.0%,23,22
3493,W,57.0%,23,22
1620,W,47.0%,23,22
1338,W,57.0%,23,22
243,W,66.0%,23,22
2756,W,42.0%,23,22
3418,W,57.0%,23,22
3498,W,53.0%,23,22
3774,W,66.0%,23,22
3482,W,63.0%,23,22
1658,W,57.0%,23,22
3064,W,69.0%,23,22
2036,W,48.0%,23,22
2314,W,72.0%,23,22
1194,W,72.0%,23,22
575,W,76.0%,23,22
3003,W,55.0%,23,22
1641,W,75.0%,23,22
2001,W,64.0%,23,22
426,W,61.0%,23,22
3631,W,57.0%,23,22
3159,W,63.0%,23,22
424,W,64.0%,23,22
3746,W,85.0%,23,22
834,W,63.0%,23,22
820,W,57.0%,23,22
2794,W,66.0%,23,22
3164,W,67.0%,23,22
1701,W,70.0%,23,22
1162,W,70.0%,23,22
630,W,55.0%,23,22
3379,W,51.0%,23,22
2134,W,60.0%,23,22
1099,W,61.0%,23,22
1332,W,78.0%,23,22
688,W,44.0%,23,22
2147,W,67.0%,23,22
3905,W,53.0%,23,22
390,W,82.0%,23,22
1382,W,73.0%,23,22
1647,W,76.0%,23,22
2153,W,59.0%,23,22
1424,W,66.0%,23,22
2553,W,76.0%,23,22
461,W,68.0%,23,22
312,W,66.0%,23,22
3641,W,78.0%,23,22
2601,W,84.0%,23,22
1517,W,83.0%,23,22
2145,W,70.0%,23,22
741,W,74.0%,23,22
231,W,68.0%,23,22
3571,W,55.0%,23,22
1205,W,68.0%,23,22
1372,W,55.0%,23,22
514,W,55.0%,23,22
1944,W,79.0%,23,22
2341,W,75.0%,23,22
1545,W,70.0%,23,22
872,W,66.0%,23,22
1547,W,56.0%,23,22
2355,W,59.0%,23,22
2455,W,62.0%,23,22
3753,W,73.0%,23,22
527,W,59.0%,23,22
1873,W,80.0%,23,22
1843,W,57.0%,23,22
1756,W,57.0%,23,22
1336,W,50.0%,23,22
1939,W,57.0%,23,22
1848,W,47.0%,23,22
2320,W,48.0%,23,22
454,W,57.0%,23,22
2277,W,64.0%,23,22
283,W,59.0%,23,22
2866,W,64.0%,23,22
1629,W,62.0%,23,22
595,W,83.0%,23,22
1994,W,63.0%,23,22
3771,W,65.0%,23,22
1857,W,63.0%,23,22
3182,W,53.0%,23,22
2170,W,55.0%,23,22
2241,W,52.0%,23,22
2691,W,50.0%,23,22
2552,W,80.0%,23,22
3157,W,61.0%,23,22
724,W,60.0%,23,22
3441,W,81.0%,23,22
9,W,68.0%,23,22
3129,W,54.0%,23,22
2148,W,78.0%,23,22
28,W,69.0%,23,22
3098,W,62.0%,23,22
880,W,75.0%,23,22
1437,W,55.0%,23,22
2433,W,70.0%,23,22
2528,W,55.0%,23,22
1415,W,58.0%,23,22
792,W,76.0%,23,22
1411,W,73.0%,23,22
3744,W,63.0%,23,22
275,W,57.0%,23,22
2365,W,80.0%,23,22
1246,W,78.0%,23,22
1483,W,44.0%,23,22
2099,W,35.0%,23,22
321,W,59.0%,23,22
3244,W,60.0%,23,22
98,W,77.0%,23,22
2114,W,75.0%,23,22
3856,W,51.0%,23,22
1300,W,71.0%,23,22
1419,W,58.0%,23,22
3619,W,68.0%,23,22
3466,W,75.0%,23,22
1074,W,80.0%,23,22
3147,W,67.0%,23,22
1532,W,58.0%,23,22
3827,W,63.0%,23,22
1793,W,60.0%,23,22
3775,W,74.0%,23,22
2737,W,61.0%,23,22
3817,W,49.0%,23,22
3065,W,49.0%,23,22
919,W,67.0%,23,22
1860,W,75.0%,23,22
531,W,48.0%,23,22
1959,W,63.0%,23,22
851,W,53.0%,23,22
1464,W,74.0%,23,22
1221,W,50.0%,23,22
563,W,84.0%,23,22
360,W,61.0%,23,22
2821,W,63.0%,23,22
1841,W,67.0%,23,22
3470,W,65.0%,23,22
3050,W,56.0%,23,22
1884,W,79.0%,23,22
2944,W,45.0%,23,22
3741,W,59.0%,23,22
2812,W,61.0%,23,22
1512,W,60.0%,23,22
825,W,59.0%,23,22
951,W,43.0%,23,22
2708,W,71.0%,23,22
1912,W,69.0%,23,22
744,W,86.0%,23,22
387,W,74.0%,23,22
2817,W,78.0%,23,22
3404,W,50.0%,23,22
2959,W,62.0%,23,22
3954,W,51.0%,23,22
525,W,58.0%,23,22
2851,W,66.0%,23,22
1595,W,62.0%,23,22
1363,W,70.0%,23,22
2094,W,67.0%,23,22
180,W,65.0%,23,22
1608,W,67.0%,23,22
1536,W,77.0%,23,22
3308,W,53.0%,23,22
2918,W,63.0%,23,22
2845,W,51.0%,23,22
1886,W,53.0%,23,22
1683,W,68.0%,23,22
3208,W,64.0%,23,22
2066,W,64.0%,23,22
619,W,63.0%,23,22
674,W,72.0%,23,22
2990,W,63.0%,23,22
157,W,76.0%,23,22
3398,W,56.0%,23,22
2323,W,44.0%,23,22
677,W,74.0%,23,22
782,W,81.0%,23,22
3371,W,46.0%,23,22
739,W,77.0%,23,22
153,W,91.0%,23,22
645,W,52.0%,23,22
3691,W,65.0%,23,22
2210,W,56.0%,23,22
48,W,83.0%,23,22
1413,W,70.0%,23,22
3008,W,79.0%,23,22
431,W,71.0%,23,22
2221,W,64.0%,23,22
1232,W,78.0%,23,22
1596,W,60.0%,23,22
2926,W,67.0%,23,22
2414,W,62.0%,23,22
564,W,61.0%,23,22
2614,W,67.0%,23,22
605,W,85.0%,23,22
303,W,69.0%,23,22
3221,W,59.0%,23,22
2780,W,64.0%,23,22
3447,W,59.0%,23,22
1840,W,56.0%,23,22
377,W,67.0%,23,22
1000,W,48.0%,23,22
2261,W,61.0%,23,22
1530,W,66.0%,23,22
1340,W,67.0%,23,22
3776,W,70.0%,23,22
3861,W,58.0%,23,22
2157,W,50.0%,23,22
3217,W,67.0%,23,22
3801,W,47.0%,23,22
1788,W,78.0%,23,22
3396,W,53.0%,23,22
145,W,72.0%,23,22
2370,W,95.0%,23,22
3067,W,61.0%,23,22
3292,W,55.0%,23,22
1882,W,70.0%,23,22
681,W,51.0%,23,22
2106,W,73.0%,23,22
600,W,48.0%,23,22
1645,W,69.0%,23,22
2129,W,74.0%,23,22
3777,W,66.0%,23,22
826,W,72.0%,23,22
1360,W,65.0%,23,22
3639,W,71.0%,23,22
1846,W,72.0%,23,22
3435,W,68.0%,23,22
701,W,78.0%,23,22
1898,W,61.0%,23,22
2428,W,69.0%,23,22
100,W,63.0%,23,22
1423,W,63.0%,23,22
2175,W,57.0%,23,22
775,W,67.0%,23,22
596,W,72.0%,23,22
2504,W,77.0%,23,22
3222,W,78.0%,23,22
2107,W,74.0%,23,22
1515,W,51.0%,23,22
3812,W,83.0%,23,22
1659,W,94.0%,23,22
560,W,54.0%,23,22
2633,W,79.0%,23,22
1894,W,60.0%,23,22
1459,W,76.0%,23,22
1936,W,67.0%,23,22
2939,W,71.0%,23,22
3602,W,87.0%,23,22
2462,W,57.0%,23,22
308,W,74.0%,23,22
181,W,70.0%,23,22
1737,W,40.0%,23,22
881,W,75.0%,23,22
2701,W,54.0%,23,22
1689,W,80.0%,23,22
1463,W,57.0%,23,22
339,W,60.0%,23,22
1762,W,47.0%,23,22
1977,W,56.0%,23,22
1110,W,58.0%,23,22
1237,W,61.0%,23,22
1784,W,58.0%,23,22
3214,W,65.0%,23,22
3430,W,53.0%,23,22
2956,W,55.0%,23,22
496,W,65.0%,23,22
1518,W,50.0%,23,22
1351,W,40.0%,23,22
2080,W,59.0%,23,22
2896,W,87.0%,23,22
565,W,69.0%,23,22
338,W,62.0%,23,22
484,W,50.0%,23,22
1986,W,65.0%,23,22
2279,W,59.0%,23,22
3445,W,69.0%,23,22
2575,W,62.0%,23,22
3046,W,56.0%,23,22
284,W,67.0%,23,22
449,W,54.0%,23,22
3258,W,48.0%,23,22
2012,W,87.0%,23,22
2624,W,67.0%,23,22
3953,W,63.0%,23,22
653,W,68.0%,23,22
1178,W,61.0%,23,22
624,W,72.0%,23,22
3795,W,49.0%,23,22
3199,W,45.0%,23,22
2490,W,44.0%,23,22
3800,W,58.0%,23,22
3579,W,72.0%,23,22
1597,W,67.0%,23,22
3180,W,55.0%,23,22
1796,W,56.0%,23,22
2506,W,68.0%,23,22
794,W,59.0%,23,22
2951,W,76.0%,23,22
2390,W,80.0%,23,22
1880,W,76.0%,23,22
3700,W,59.0%,23,22
2283,W,65.0%,23,22
2902,W,56.0%,23,22
2289,W,71.0%,23,22
3350,W,66.0%,23,22
83,W,68.0%,23,22
2687,W,76.0%,23,22
2650,W,68.0%,23,22
459,W,69.0%,23,22
3191,W,79.0%,23,22
2193,W,70.0%,23,22
2966,W,50.0%,23,22
1436,W,54.0%,23,22
2790,W,72.0%,23,22
2762,W,67.0%,23,22
31,W,55.0%,23,22
3630,W,56.0%,23,22
1720,W,51.0%,23,22
2392,W,62.0%,23,22
1255,W,67.0%,23,22
1384,W,56.0%,23,22
521,W,77.0%,23,22
2125,W,50.0%,23,22
2253,W,66.0%,23,22
572,W,65.0%,23,22
1104,W,66.0%,23,22
2308,W,65.0%,23,22
1914,W,60.0%,23,22
1640,W,64.0%,23,22
340,W,53.0%,23,22
3939,W,62.0%,23,22
386,W,62.0%,23,22
1399,W,42.0%,23,22
1599,W,60.0%,23,22
1908,W,60.0%,23,22
3031,W,56.0%,23,22
3562,W,57.0%,23,22
3085,W,64.0%,23,22
3569,W,68.0%,23,22
697,W,67.0%,23,22
1446,W,68.0%,23,22
1563,W,73.0%,23,22
2024,W,82.0%,23,22
2122,W,62.0%,23,22
2435,W,54.0%,23,22
166,W,56.0%,23,22
299,W,73.0%,23,22
32,W,61.0%,23,22
1444,W,57.0%,23,22
3384,W,56.0%,23,22
3634,W,72.0%,23,22
712,W,69.0%,23,22
2697,W,66.0%,23,22
3410,W,64.0%,23,22
2091,W,50.0%,23,22
3090,W,80.0%,23,22
1331,W,74.0%,23,22
1809,W,68.0%,23,22
271,W,54.0%,23,22
1136,W,60.0%,23,22
1260,W,69.0%,23,22
404,W,59.0%,23,22
1086,W,86.0%,23,22
1278,W,62.0%,23,22
1377,W,70.0%,23,22
2326,W,75.0%,23,22
1274,W,63.0%,23,22
3074,W,64.0%,23,22
440,W,78.0%,23,22
3409,W,81.0%,23,22
2169,W,43.0%,23,22
3463,W,59.0%,23,22
1609,W,57.0%,23,22
1032,W,55.0%,23,22
1604,W,67.0%,23,22
296,W,57.0%,23,22
3743,W,69.0%,23,22
3134,W,66.0%,23,22
1137,W,73.0%,23,22
2039,W,63.0%,23,22
884,W,43.0%,23,22
2101,W,78.0%,23,22
609,W,68.0%,23,22
3120,W,81.0%,23,22
95,W,71.0%,23,22
228,W,80.0%,23,22
2892,W,50.0%,23,22
1890,W,54.0%,23,22
3978,W,50.0%,23,22
1341,W,62.0%,23,22
1295,W,64.0%,23,22
3620,W,72.0%,23,22
2871,W,68.0%,23,22
2003,W,61.0%,23,22
1910,W,95.0%,23,22
3492,W,56.0%,23,22
2075,W,64.0%,23,22
2400,W,44.0%,23,22
1144,W,67.0%,23,22
262,W,46.0%,23,22
3940,W,50.0%,23,22
2989,W,78.0%,23,22
152,W,71.0%,23,22
2651,W,67.0%,23,22
727,W,54.0%,23,22
1785,W,77.0%,23,22
1585,W,63.0%,23,22
2364,W,54.0%,23,22
2890,W,49.0%,23,22
866,W,51.0%,23,22
1819,W,47.0%,23,22
2143,W,62.0%,23,22
1111,W,58.0%,23,22
2286,W,63.0%,23,22
1671,W,76.0%,23,22
2332,W,67.0%,23,22
712,W,69.0%,23,22
2490,W,44.0%,23,22
3729,W,72.0%,23,22
2104,W,66.0%,23,22
1269,W,64.0%,23,22
3451,W,51.0%,23,22
1106,W,83.0%,23,22
442,W,51.0%,23,22
2277,W,64.0%,23,22
2575,W,62.0%,23,22
525,W,58.0%,23,22
1882,W,70.0%,23,22
3755,W,72.0%,23,22
1909,W,65.0%,23,22
37,W,38.0%,23,22
1221,W,50.0%,23,22
2,W,51.0%,23,22
1809,W,68.0%,23,22
2292,W,66.0%,23,22
3449,W,36.0%,23,22
3350,W,66.0%,23,22
2012,W,87.0%,23,22
248,W,43.0%,23,22
3824,W,69.0%,23,22
68,W,62.0%,23,22
3611,W,66.0%,23,22
3031,W,56.0%,23,22
2644,W,73.0%,23,22
1673,W,59.0%,23,22
1629,W,62.0%,23,22
3628,W,50.0%,23,22
3649,W,67.0%,23,22
2112,W,48.0%,23,22
3414,W,75.0%,23,22
2157,W,50.0%,23,22
3206,W,68.0%,23,22
619,W,63.0%,23,22
794,W,59.0%,23,22
2244,W,56.0%,23,22
3619,W,68.0%,23,22
2197,W,60.0%,23,22
1040,W,76.0%,23,22
568,W,54.0%,23,22
3953,W,63.0%,23,22
3638,W,73.0%,23,22
