MATRIC#,SEASON,SURVEY_SCORE,STARTINGYR,MATRICYR
3252,W,54.0%,23,22
3588,W,61.0%,23,22
217,W,62.0%,23,22
566,W,56.0%,23,22
3266,W,63.0%,23,22
453,W,80.0%,23,22
2144,W,62.0%,23,22
983,W,57.0%,23,22
2873,W,73.0%,23,22
1445,W,64.0%,23,22
2105,W,59.0%,23,22
1012,W,58.0%,23,22
2887,W,69.0%,23,22
3768,W,45.0%,23,22
2645,W,65.0%,23,22
764,W,85.0%,23,22
912,W,60.0%,23,22
2338,W,79.0%,23,22
3945,W,57.0%,23,22
1093,W,51.0%,23,22
3058,W,90.0%,23,22
318,W,78.0%,23,22
1648,W,67.0%,23,22
783,W,59.0%,23,22
3672,W,70.0%,23,22
3367,W,57.0%,23,22
3038,W,53.0%,23,22
1430,W,66.0%,23,22
1678,W,43.0%,23,22
941,W,58.0%,23,22
1828,W,63.0%,23,22
2395,W,61.0%,23,22
2847,W,69.0%,23,22
1542,W,65.0%,23,22
1220,W,65.0%,23,22
2061,W,42.0%,23,22
516,W,61.0%,23,22
1842,W,60.0%,23,22
2152,W,68.0%,23,22
553,W,65.0%,23,22
134,W,53.0%,23,22
3326,W,72.0%,23,22
2246,W,44.0%,23,22
1272,W,64.0%,23,22
3116,W,76.0%,23,22
2174,W,65.0%,23,22
3888,W,64.0%,23,22
762,W,77.0%,23,22
823,W,79.0%,23,22
650,W,63.0%,23,22
3452,W,49.0%,23,22
273,W,70.0%,23,22
3718,W,66.0%,23,22
3220,W,57.0%,23,22
2214,W,66.0%,23,22
3991,W,59.0%,23,22
1906,W,53.0%,23,22
3454,W,67.0%,23,22
3930,W,55.0%,23,22
2577,W,65.0%,23,22
1987,W,44.0%,23,22
994,W,68.0%,23,22
3580,W,44.0%,23,22
2965,W,61.0%,23,22
862,W,63.0%,23,22
2385,W,71.0%,23,22
1084,W,63.0%,23,22
3551,W,58.0%,23,22
186,W,71.0%,23,22
2690,W,42.0%,23,22
3793,W,65.0%,23,22
939,W,61.0%,23,22
367,W,84.0%,23,22
878,W,57.0%,23,22
2312,W,68.0%,23,22
758,W,62.0%,23,22
913,W,48.0%,23,22
889,W,52.0%,23,22
1453,W,54.0%,23,22
964,W,40.0%,23,22
1133,W,55.0%,23,22
246,W,71.0%,23,22
2523,W,52.0%,23,22
3539,W,59.0%,23,22
1937,W,73.0%,23,22
2218,W,80.0%,23,22
1771,W,65.0%,23,22
3006,W,46.0%,23,22
397,W,77.0%,23,22
3549,W,79.0%,23,22
2930,W,57.0%,23,22
2589,W,54.0%,23,22
929,W,56.0%,23,22
2615,W,74.0%,23,22
1975,W,75.0%,23,22
556,W,39.0%,23,22
817,W,72.0%,23,22
1623,W,55.0%,23,22
1825,W,51.0%,23,22
1051,W,65.0%,23,22
2034,W,47.0%,23,22
3358,W,79.0%,23,22
2666,W,68.0%,23,22
2597,W,64.0%,23,22
3735,W,75.0%,23,22
1127,W,67.0%,23,22
2950,W,75.0%,23,22
999,W,59.0%,23,22
1450,W,40.0%,23,22
2159,W,54.0%,23,22
1169,W,39.0%,23,22
2592,W,61.0%,23,22
1555,W,68.0%,23,22
3,W,57.0%,23,22
1482,W,70.0%,23,22
3612,W,67.0%,23,22
1293,W,59.0%,23,22
3965,W,37.0%,23,22
1315,W,56.0%,23,22
3785,W,56.0%,23,22
1674,W,75.0%,23,22
715,W,46.0%,23,22
2695,W,58.0%,23,22
1064,W,68.0%,23,22
3218,W,74.0%,23,22
2203,W,62.0%,23,22
3280,W,67.0%,23,22
771,W,63.0%,23,22
1643,W,55.0%,23,22
3948,W,57.0%,23,22
2529,W,62.0%,23,22
2049,W,60.0%,23,22
2829,W,75.0%,23,22
1613,W,69.0%,23,22
2997,W,69.0%,23,22
2825,W,54.0%,23,22
2172,W,81.0%,23,22
86,W,58.0%,23,22
3557,W,64.0%,23,22
3995,W,72.0%,23,22
3407,W,56.0%,23,22
1864,W,72.0%,23,22
2879,W,55.0%,23,22
328,W,55.0%,23,22
2949,W,62.0%,23,22
1386,W,72.0%,23,22
2427,W,64.0%,23,22
1495,W,61.0%,23,22
3935,W,69.0%,23,22
591,W,66.0%,23,22
2767,W,78.0%,23,22
3920,W,81.0%,23,22
1389,W,70.0%,23,22
3710,W,65.0%,23,22
2535,W,71.0%,23,22
3750,W,87.0%,23,22
3585,W,65.0%,23,22
492,W,70.0%,23,22
3334,W,88.0%,23,22
1660,W,52.0%,23,22
3359,W,70.0%,23,22
1549,W,40.0%,23,22
2472,W,44.0%,23,22
2081,W,56.0%,23,22
1546,W,58.0%,23,22
2671,W,81.0%,23,22
649,W,37.0%,23,22
3544,W,88.0%,23,22
1721,W,72.0%,23,22
3690,W,61.0%,23,22
1398,W,68.0%,23,22
1385,W,65.0%,23,22
2580,W,77.0%,23,22
578,W,54.0%,23,22
1668,W,61.0%,23,22
742,W,64.0%,23,22
3075,W,72.0%,23,22
1845,W,77.0%,23,22
55,W,56.0%,23,22
696,W,72.0%,23,22
3906,W,84.0%,23,22
3365,W,72.0%,23,22
2452,W,61.0%,23,22
1505,W,59.0%,23,22
300,W,53.0%,23,22
2004,W,67.0%,23,22
2120,W,59.0%,23,22
2361,W,48.0%,23,22
1271,W,51.0%,23,22
427,W,86.0%,23,22
365,W,59.0%,23,22
3519,W,49.0%,23,22
786,W,41.0%,23,22
849,W,55.0%,23,22
3374,W,63.0%,23,22
3267,W,55.0%,23,22
3249,W,68.0%,23,22
1712,W,62.0%,23,22
59,W,53.0%,23,22
3603,W,43.0%,23,22
2282,W,67.0%,23,22
3947,W,89.0%,23,22
3926,W,67.0%,23,22
1727,W,84.0%,23,22
3633,W,73.0%,23,22
102,W,65.0%,23,22
2068,W,59.0%,23,22
1633,W,68.0%,23,22
2162,W,62.0%,23,22
1038,W,58.0%,23,22
1282,W,78.0%,23,22
3983,W,67.0%,23,22
465,W,66.0%,23,22
3063,W,81.0%,23,22
2848,W,70.0%,23,22
821,W,85.0%,23,22
2857,W,63.0%,23,22
2344,W,48.0%,23,22
845,W,57.0%,23,22
2958,W,75.0%,23,22
1053,W,59.0%,23,22
524,W,91.0%,23,22
206,W,81.0%,23,22
3469,W,81.0%,23,22
2594,W,84.0%,23,22
1858,W,73.0%,23,22
3822,W,68.0%,23,22
2096,W,56.0%,23,22
1485,W,71.0%,23,22
3437,W,50.0%,23,22
738,W,65.0%,23,22
2637,W,54.0%,23,22
2753,W,57.0%,23,22
665,W,71.0%,23,22
788,W,56.0%,23,22
1566,W,81.0%,23,22
3553,W,52.0%,23,22
3489,W,56.0%,23,22
3388,W,48.0%,23,22
3825,W,71.0%,23,22
3403,W,52.0%,23,22
1308,W,63.0%,23,22
2124,W,79.0%,23,22
2971,W,60.0%,23,22
2973,W,63.0%,23,22
1013,W,44.0%,23,22
1347,W,73.0%,23,22
1692,W,64.0%,23,22
2168,W,46.0%,23,22
3731,W,50.0%,23,22
3375,W,66.0%,23,22
1112,W,73.0%,23,22
3102,W,50.0%,23,22
1170,W,46.0%,23,22
1943,W,66.0%,23,22
2156,W,65.0%,23,22
1330,W,68.0%,23,22
2128,W,60.0%,23,22
2811,W,51.0%,23,22
2555,W,47.0%,23,22
841,W,56.0%,23,22
3789,W,68.0%,23,22
2229,W,83.0%,23,22
2987,W,66.0%,23,22
3760,W,58.0%,23,22
2932,W,65.0%,23,22
1357,W,67.0%,23,22
1805,W,56.0%,23,22
3826,W,65.0%,23,22
510,W,87.0%,23,22
2445,W,57.0%,23,22
3373,W,64.0%,23,22
2063,W,61.0%,23,22
946,W,63.0%,23,22
3708,W,80.0%,23,22
2722,W,65.0%,23,22
2105,W,59.0%,23,22
1051,W,65.0%,23,22
2421,W,66.0%,23,22
62,W,45.0%,23,22
3,W,57.0%,23,22
3342,W,72.0%,23,22
553,W,65.0%,23,22
447,W,58.0%,23,22
261,W,54.0%,23,22
3358,W,79.0%,23,22
510,W,87.0%,23,22
3750,W,87.0%,23,22
1127,W,67.0%,23,22
3401,W,61.0%,23,22
738,W,65.0%,23,22
2032,W,60.0%,23,22
1093,W,51.0%,23,22
3797,W,80.0%,23,22
2452,W,61.0%,23,22
2352,W,69.0%,23,22
821,W,85.0%,23,22
801,W,75.0%,23,22
2082,W,79.0%,23,22
1170,W,46.0%,23,22
427,W,86.0%,23,22
1416,W,63.0%,23,22
3698,W,53.0%,23,22
2521,W,69.0%,23,22
2978,W,63.0%,23,22
2523,W,52.0%,23,22
2632,W,56.0%,23,22
3874,W,61.0%,23,22
320,W,77.0%,23,22
3945,W,57.0%,23,22
